,crime_id,census_block_geoid,zipcode,region_id,region_name
103,2655160,420032609001,15214,271200,Northview Heights
104,2655161,420032814001,15204,343634,Crafton Heights
105,2655162,420031803003,15210,272753,Allentown
106,2655163,420039807001,15219,271216,South Shore
107,2655164,420032609001,15214,271200,Northview Heights
108,2655165,420031115003,15206,38290,East Liberty
109,2655166,420030405002,15213,214069,Oakland
110,2655167,420032620001,15212,343624,Spring Garden
111,2655168,420031115001,15206,38290,East Liberty
112,2655170,420030501003,15219,271194,Middle Hill
113,2655173,,,,
114,2655174,420032715001,15212,343629,Marshall - Shadeland
115,2655175,420035620001,15213,274732,North Oakland
116,2655178,420030603001,15201,271192,Lower Lawrenceville
117,2655179,420031303002,15208,271186,Homewood South
118,2655180,420031207001,15206,271187,Homewood West
119,2655181,,,,
120,2655182,420032901002,15210,208967,Carrick
121,2655183,420030305002,15219,273391,Crawford Roberts
122,2655184,420031302001,15208,271185,Homewood North
123,2655185,420031304001,15208,271186,Homewood South
124,2655186,420032206002,15212,271162,Central Northside
125,2655187,420032615002,15214,271207,Perry South
126,2655188,420039812001,15233,271199,North Shore
127,2655191,420030501003,15219,271194,Middle Hill
128,2655194,420031916003,15216,208228,Beechview
129,2655195,420031406003,15221,214645,Point Breeze
130,2655196,420031706002,15203,271218,Southside Slopes
131,2655197,420032107001,15233,212921,Manchester
132,2655198,420032814002,15204,343634,Crafton Heights
133,2655199,420033001004,15210,212283,Knoxville
134,2655201,420032704001,15212,343629,Marshall - Shadeland
135,2655203,420030103003,15219,276217,Bluff
136,2655205,420031115003,15206,38290,East Liberty
137,2655208,420032902004,15210,208967,Carrick
138,2655209,420033102005,15207,343636,Lincoln Place
139,2655210,420035632002,15212,271169,East Allegheny
140,2655211,420031609002,15203,271217,Southside Flats
141,2655212,420031702003,15203,271217,Southside Flats
142,2655213,420039807001,15219,271216,South Shore
143,2655215,420032509002,15214,343626,Fine View
144,2655216,420031918007,15226,208709,Brookline
145,2655218,420030201001,15222,271161,Central Business District
146,2655219,420031918007,15226,208709,Brookline
147,2655220,420031115003,15206,38290,East Liberty
148,2655221,420030103003,15219,276217,Bluff
149,2655224,420031404001,15208,54374,Shadyside
150,2655225,420030201003,15222,271161,Central Business District
151,2655227,420032614003,15214,271207,Perry South
152,2655228,420032701001,15212,271156,Brighton Heights
153,2655229,420031114001,15206,273806,Garfield
154,2655230,420032901002,15210,208967,Carrick
155,2655231,420031204002,15206,274272,Larimer
156,2655232,420030201003,15222,271161,Central Business District
157,2655233,420033207002,15227,214217,Overbrook
158,2655234,420031915002,15211,213615,Mount Washington
159,2655235,420030103002,15219,276217,Bluff
160,2655237,420039806001,15233,271165,Chateau
161,2655239,420035620001,15213,274732,North Oakland
162,2655240,420035627001,15212,271199,North Shore
163,2655241,420031702004,15203,271217,Southside Flats
164,2655242,420031115001,15206,38290,East Liberty
165,2655244,420035630001,15205,271176,Fairywood
166,2655245,420032904002,15227,208967,Carrick
167,2655246,420032708002,15212,271156,Brighton Heights
168,2655247,420039809001,15233,343629,Marshall - Shadeland
169,2655248,420031702002,15203,271217,Southside Flats
170,2655249,420032904001,15210,208967,Carrick
171,2655250,,,,
172,2655251,420031918004,15226,17799,Dormont
173,2655253,420030305001,15219,273391,Crawford Roberts
174,2655254,420030706002,15232,54374,Shadyside
175,2655255,420031803002,15210,272753,Allentown
176,2655256,420031204001,15206,274272,Larimer
177,2655257,420030203001,15222,216117,Strip District
178,2655259,420031702002,15203,271217,Southside Flats
179,2655261,420030809001,15224,208472,Bloomfield
180,2655262,420031414004,15217,271220,Squirrel Hill South
181,2655263,420032904001,15210,208967,Carrick
182,2655264,420031408002,15217,271220,Squirrel Hill South
183,2655265,420030203001,15222,216117,Strip District
184,2655266,420031414004,15217,271220,Squirrel Hill South
185,2655268,420035627002,15212,343638,Allegheny Center
186,2655269,420030903001,15224,208472,Bloomfield
187,2655270,420032614002,15212,271207,Perry South
188,2655271,420039806001,15233,271165,Chateau
189,2655272,420030203001,15222,216117,Strip District
190,2655273,420039800001,15215,,
191,2655274,420031702003,15203,271217,Southside Flats
192,2655279,420030103004,15219,273391,Crawford Roberts
193,2655281,,,,
194,2655282,420031920005,15216,208228,Beechview
195,2655284,420032901001,15210,208967,Carrick
196,2655285,420032904003,15227,208967,Carrick
197,2655286,420030510001,15213,271224,Terrace Village
198,2655289,420031911002,15211,210000,Duquesne Heights
199,2655290,420032620001,15212,343628,Spring Hill - City View
200,2655291,420035632002,15212,271169,East Allegheny
201,2655293,420032620002,15212,343628,Spring Hill - City View
202,2655294,420035629003,15207,211463,Hazelwood
203,2655295,420035623006,15207,211463,Hazelwood
204,2655296,420035632003,15212,271162,Central Northside
205,2655297,420032406002,15212,216452,Troy Hill
206,2655298,420032023003,15216,208110,Banksville
207,2655299,420031903001,15211,213615,Mount Washington
208,2655301,420031011001,15201,271227,Upper Lawrenceville
209,2655306,420031803003,15210,272753,Allentown
210,2655307,420031403001,15217,271219,Squirrel Hill North
211,2655308,420030201002,15222,271161,Central Business District
212,2655309,420032023002,15216,208110,Banksville
213,2655311,420031414002,15217,271220,Squirrel Hill South
214,2655312,420031702002,15203,271217,Southside Flats
215,2655313,420032614002,15214,271207,Perry South
216,2655314,420031304002,15208,271186,Homewood South
217,2655315,420035632003,15212,271169,East Allegheny
218,2655316,420030809002,15224,208472,Bloomfield
219,2655317,420030404001,15213,274732,North Oakland
220,2655319,420039812001,15212,271199,North Shore
221,2655320,420030201003,15222,271161,Central Business District
222,2655321,420035627002,15212,343638,Allegheny Center
223,2655322,420039800001,15215,,
224,2655323,420031609001,15203,271217,Southside Flats
225,2655324,420032814001,15204,343634,Crafton Heights
226,2655325,420031014003,15206,213494,Morningside
227,2655326,420031017001,15224,273806,Garfield
228,2655328,420035623003,15207,211463,Hazelwood
229,2655329,420031609001,15203,271217,Southside Flats
230,2655330,420030802002,15224,208472,Bloomfield
231,2655331,420032614003,15214,271207,Perry South
232,2655333,420032703001,15212,271156,Brighton Heights
233,2655334,420032614001,15214,271207,Perry South
234,2655335,420035627001,15212,272749,Allegheny West
235,2655336,,,,
236,2655337,420035627002,15212,343638,Allegheny Center
237,2655338,420030902001,15201,276248,Central Lawrenceville
238,2655341,420031917002,15226,208709,Brookline
239,2655343,420031702001,15203,271217,Southside Flats
240,2655344,420030706001,15206,54374,Shadyside
241,2655345,420030705003,15206,54374,Shadyside
242,2655346,420031608004,15203,271218,Southside Slopes
243,2655347,420031918004,15226,208709,Brookline
244,2655348,420039800001,15238,,
245,2655350,420031302002,15208,271185,Homewood North
246,2655352,420030201003,15219,271161,Central Business District
247,2655353,,,,
248,2655354,420031702001,15203,271217,Southside Flats
249,2655355,420030603002,15201,271192,Lower Lawrenceville
250,2655356,420031408002,15217,271220,Squirrel Hill South
251,2655357,420031011001,15201,271227,Upper Lawrenceville
252,2655358,420032022002,15204,215587,Sheraden
253,2655362,420031413003,15217,271220,Squirrel Hill South
254,2655364,420033207001,15234,214217,Overbrook
255,2655365,,,,
256,2655369,420031915002,15211,213615,Mount Washington
257,2655370,420031702003,15203,271217,Southside Flats
258,2655371,420031702004,15203,271217,Southside Flats
259,2655372,420030404001,15213,274732,North Oakland
260,2655373,420032615002,15212,343629,Marshall - Shadeland
261,2655374,420035625003,15204,215587,Sheraden
262,2655376,420033001003,15210,212283,Knoxville
263,2655377,420033001002,15210,212283,Knoxville
264,2655378,420035623005,15207,211463,Hazelwood
265,2655379,420030201005,15219,271161,Central Business District
266,2655380,420031005001,15201,215971,Stanton Heights
267,2655381,420031113004,15206,38290,East Liberty
268,2655382,420039810001,15201,276248,Central Lawrenceville
269,2655384,420031803002,15210,272753,Allentown
270,2655387,420031410001,15221,271211,Regent Square
271,2655389,420032620001,15212,343628,Spring Hill - City View
272,2655390,420032206001,15212,271162,Central Northside
273,2655391,420032509001,15212,343626,Fine View
274,2655392,420031014001,15206,213494,Morningside
275,2655393,420031102004,15206,273999,Highland Park
276,2655395,420032620001,15212,343628,Spring Hill - City View
277,2655396,420030203001,15222,216117,Strip District
278,2655397,420032406002,15212,216452,Troy Hill
279,2655398,420032602003,15214,271206,Perry North
280,2655401,,,,
281,2655403,420031914002,15211,213615,Mount Washington
282,2655404,420031303001,15208,271186,Homewood South
283,2655405,420035620001,15213,274732,North Oakland
284,2655407,420032904001,15210,208967,Carrick
285,2655408,420031113002,15206,38290,East Liberty
286,2655410,420032620003,15212,343628,Spring Hill - City View
287,2655411,420030405002,15213,214069,Oakland
288,2655412,420035631002,15205,343632,Westwood
289,2655414,420031918007,15226,208709,Brookline
290,2655417,420031113004,15206,38290,East Liberty
291,2655419,,,,
292,2655420,420030708001,15206,54374,Shadyside
293,2655421,420031706002,15203,271218,Southside Slopes
294,2655422,420031918007,15226,208709,Brookline
295,2655423,420031017001,15224,273806,Garfield
296,2655424,420031301001,15208,271185,Homewood North
297,2655426,420035617001,15210,275539,St. Clair
298,2655427,420035632002,15212,271169,East Allegheny
299,2655428,420030402001,15213,271231,West Oakland
300,2655429,420031014001,15206,213494,Morningside
301,2655430,420035625004,15204,215587,Sheraden
302,2655431,,,,
303,2655432,420033001003,15210,212283,Knoxville
304,2655433,420030902001,15201,276248,Central Lawrenceville
305,2655434,420035624004,15210,208285,Beltzhoover
306,2655435,420033207002,15234,214217,Overbrook
307,2655436,420030103004,15219,273391,Crawford Roberts
308,2655437,420030902002,15201,276248,Central Lawrenceville
309,2655438,420031917001,15226,208709,Brookline
310,2655440,420033102004,15207,343636,Lincoln Place
311,2655441,,,,
312,2655442,420031404003,15206,214645,Point Breeze
313,2655443,420031920005,15216,208228,Beechview
314,2655444,,,,
315,2655445,420031303003,15208,271186,Homewood South
316,2655446,420039807001,15219,271216,South Shore
317,2655447,420031609002,15203,271217,Southside Flats
318,2655448,420035626003,15220,210276,Elliott
319,2655449,420033001003,15210,212283,Knoxville
320,2655450,420035625004,15204,215587,Sheraden
321,2655451,420031304001,15208,271186,Homewood South
322,2655452,420032023001,15220,208110,Banksville
323,2655453,420030506003,15219,271226,Upper Hill
324,2655454,420031706003,15210,271218,Southside Slopes
325,2655455,420032602003,15214,271206,Perry North
326,2655456,420031014001,15206,213494,Morningside
327,2655457,420031018002,15201,215971,Stanton Heights
328,2655461,420031014001,15206,213494,Morningside
329,2655462,420031903001,15211,213615,Mount Washington
330,2655465,420035620003,15213,274732,North Oakland
331,2655466,420035625004,15204,215587,Sheraden
332,2655467,420032701002,15212,271156,Brighton Heights
333,2655468,420031706002,15203,271218,Southside Slopes
334,2655469,420031114002,15206,273806,Garfield
335,2655470,420035627001,15233,271165,Chateau
336,2655472,420031807001,15211,213615,Mount Washington
337,2655475,420031920004,15216,208228,Beechview
338,2655476,420031011001,15201,271227,Upper Lawrenceville
339,2655478,420033206002,15210,208709,Brookline
340,2655479,420030708001,15206,54374,Shadyside
341,2655481,420031115004,15206,38290,East Liberty
342,2655483,420031914001,15211,213615,Mount Washington
343,2655484,420030201003,15222,271161,Central Business District
344,2655516,420032701002,15212,271156,Brighton Heights
345,2655517,420031113003,15206,38290,East Liberty
346,2655518,420035632002,15212,271169,East Allegheny
347,2655519,420031702003,15203,271217,Southside Flats
348,2655523,420032614002,15214,271207,Perry South
349,2655524,,,,
350,2655527,420031915002,15211,213615,Mount Washington
351,2655528,420030703002,15232,54374,Shadyside
352,2655531,420030809001,15224,208472,Bloomfield
353,2655532,420030103001,15219,276217,Bluff
354,2655533,420030703003,15232,54374,Shadyside
355,2655534,420035616001,15210,272793,Arlington Heights
356,2655535,420032614002,15214,271207,Perry South
357,2655536,420030405002,15213,214069,Oakland
358,2655537,420031702001,15203,271217,Southside Flats
359,2655538,420039807001,15219,271216,South Shore
360,2655539,420030201002,15222,271161,Central Business District
361,2655540,420032609001,15214,271200,Northview Heights
362,2655541,420031304002,15208,271186,Homewood South
363,2655542,420031702002,15203,271217,Southside Flats
364,2655543,420032607002,15214,271206,Perry North
365,2655544,420031011003,15201,271227,Upper Lawrenceville
366,2655546,420030201003,15222,271161,Central Business District
367,2655547,420031609002,15203,271217,Southside Flats
368,2655548,420032904004,15210,208967,Carrick
369,2655550,420031115001,15206,38290,East Liberty
370,2655552,420035632003,15212,271169,East Allegheny
371,2655553,,,,
372,2655556,420030903001,15224,208472,Bloomfield
373,2655557,420033001002,15210,212283,Knoxville
374,2655559,420035632003,15212,271169,East Allegheny
375,2655561,420035626002,15220,210276,Elliott
376,2655562,420032022001,15204,215587,Sheraden
377,2655563,420030404002,15213,274732,North Oakland
378,2655564,420032107001,15233,212921,Manchester
379,2655565,420030405001,15213,214069,Oakland
380,2655566,420031914001,15211,213615,Mount Washington
381,2655568,420032615002,15214,271207,Perry South
382,2655569,420032022001,15204,215587,Sheraden
383,2655572,420030509001,15219,271154,Bedford Dwellings
384,2655573,420031702001,15203,271217,Southside Flats
385,2655575,420030511001,15219,271224,Terrace Village
386,2655576,420035625003,15204,215587,Sheraden
387,2655577,420030201005,15219,271161,Central Business District
388,2655579,420031306003,15221,271172,East Hills
389,2655580,420035630001,15204,343631,Wind Gap
390,2655581,420031005001,15201,215971,Stanton Heights
391,2655582,420031014004,15206,213494,Morningside
392,2655583,420031702003,15203,271217,Southside Flats
393,2655584,420039800001,15238,,
394,2655586,420030501003,15219,271194,Middle Hill
395,2655587,420035620002,15213,274732,North Oakland
396,2655588,420031301001,15208,271185,Homewood North
397,2655589,420031011002,15201,271227,Upper Lawrenceville
398,2655590,420031911001,15211,210000,Duquesne Heights
399,2655592,420035624002,15210,208285,Beltzhoover
400,2655593,420032814002,15205,343634,Crafton Heights
401,2655594,420035626003,15220,210276,Elliott
402,2655595,420031609002,15203,271217,Southside Flats
403,2655597,420032901001,15210,208967,Carrick
404,2655599,420031414001,15217,271220,Squirrel Hill South
405,2655600,420035624005,15210,208285,Beltzhoover
406,2655601,420031011002,15201,271227,Upper Lawrenceville
407,2655602,420030501002,15219,271194,Middle Hill
408,2655603,420030509001,15219,271154,Bedford Dwellings
409,2655604,420030203001,15201,216117,Strip District
410,2655606,420033206002,15210,208709,Brookline
411,2655607,420035625004,15204,215587,Sheraden
412,2655608,420030902001,15201,276248,Central Lawrenceville
413,2655609,420035632001,15212,271199,North Shore
414,2655612,420031408002,15217,271220,Squirrel Hill South
415,2655614,420032023002,15216,208110,Banksville
416,2655615,420032904002,15210,208967,Carrick
417,2655616,420035626002,15220,210276,Elliott
418,2655617,,,,
419,2655621,420035625004,15204,215587,Sheraden
420,2655622,420030509001,15219,271154,Bedford Dwellings
421,2655623,420031005001,15201,215971,Stanton Heights
422,2655624,420030902001,15201,276248,Central Lawrenceville
423,2655625,420031414001,15217,271220,Squirrel Hill South
424,2655626,420031005001,15201,215971,Stanton Heights
425,2655628,,,,
426,2655631,420031408002,15217,271220,Squirrel Hill South
427,2655632,420032703001,15212,271156,Brighton Heights
428,2655633,420031005001,15201,215971,Stanton Heights
429,2655634,420030703002,15232,54374,Shadyside
430,2655636,420035623002,15207,273829,Glen Hazel
431,2655639,420031917002,15226,208709,Brookline
432,2655640,420032620002,15212,343628,Spring Hill - City View
433,2655643,420030404001,15213,274732,North Oakland
434,2655646,420031408002,15217,271220,Squirrel Hill South
435,2655650,420031917003,15226,208709,Brookline
436,2655651,420030201003,15222,271161,Central Business District
437,2655654,420031017002,15224,273806,Garfield
438,2655655,420039800001,15238,,
439,2655657,420031414001,15217,271220,Squirrel Hill South
440,2655658,420035632001,15212,271199,North Shore
441,2655659,420032406002,15212,216452,Troy Hill
442,2655660,420030902002,15224,276248,Central Lawrenceville
443,2655661,420031803003,15210,272753,Allentown
444,2655663,420032406002,15212,216452,Troy Hill
445,2655664,420031017002,15224,273806,Garfield
446,2655665,420030804002,15213,208472,Bloomfield
447,2655666,420030903001,15224,208472,Bloomfield
448,2655668,420031208002,15206,274272,Larimer
449,2655669,420035632001,15212,271199,North Shore
450,2655671,420033102005,15207,343636,Lincoln Place
451,2655672,420033001003,15210,212283,Knoxville
452,2655673,420031917003,15226,208709,Brookline
453,2655674,420031911002,15211,210000,Duquesne Heights
454,2655676,,,,
455,2655677,420035620001,15213,274732,North Oakland
456,2655678,,,,
457,2655679,420031609002,15203,271217,Southside Flats
458,2655680,420031702004,15203,271217,Southside Flats
459,2655681,420031516002,15207,211218,Greenfield
460,2655682,420032703001,15212,271156,Brighton Heights
461,2655683,420035625003,15204,215587,Sheraden
462,2655684,420032509001,15212,343626,Fine View
463,2655687,420032704001,15212,343629,Marshall - Shadeland
464,2655688,420032901001,15210,208967,Carrick
465,2655689,420032904002,15227,208967,Carrick
466,2655690,420031918006,15226,208709,Brookline
467,2655691,420031408002,15217,271220,Squirrel Hill South
468,2655692,420031918004,15216,9632,Mount Lebanon
469,2655693,420033001003,15210,212283,Knoxville
470,2655694,420031706002,15203,271218,Southside Slopes
471,2655695,420030510002,15213,271224,Terrace Village
472,2655697,420031208002,15206,274272,Larimer
473,2655698,,,,
474,2655699,420030703003,15232,54374,Shadyside
475,2655700,420031517006,15217,211218,Greenfield
476,2655701,420032708002,15212,271156,Brighton Heights
477,2655702,420031517005,15217,211218,Greenfield
478,2655703,,,,
479,2655704,420035626001,15220,216959,West End
480,2655705,420031301003,15206,271185,Homewood North
481,2655706,420030406001,15213,214069,Oakland
482,2655707,420031115004,15206,38290,East Liberty
483,2655708,420031306001,15221,,
484,2655710,420035632002,15212,271169,East Allegheny
485,2655711,420031207001,15208,271187,Homewood West
486,2655713,420030201001,15219,271161,Central Business District
487,2655714,420030201001,15222,271161,Central Business District
488,2655715,420031017002,15224,273806,Garfield
489,2655716,420030708001,15206,54374,Shadyside
490,2655718,,,,
491,2655719,420030406001,15213,214069,Oakland
492,2655720,420030605001,15219,271209,Polish Hill
493,2655722,420032614004,15214,271207,Perry South
494,2655723,420031702004,15203,271217,Southside Flats
495,2655724,420035629001,15207,211463,Hazelwood
496,2655726,420032902004,15210,208967,Carrick
497,2655727,420033001006,15210,212283,Knoxville
498,2655728,420030501001,15219,271194,Middle Hill
499,2655729,420035627001,15233,271165,Chateau
500,2655730,420031203002,15206,274318,Lincoln-Lemington-Belmar
501,2655731,420031919003,15226,208709,Brookline
502,2655732,420031011002,15201,271227,Upper Lawrenceville
503,2655733,420032620002,15212,343628,Spring Hill - City View
504,2655734,420030201001,15219,271161,Central Business District
505,2655735,420030404001,15213,274732,North Oakland
506,2655736,420031102003,15206,273999,Highland Park
507,2655737,420035629003,15207,211463,Hazelwood
508,2655738,420030201003,15219,271161,Central Business District
509,2655739,420030305002,15219,273391,Crawford Roberts
510,2655741,420033001004,15210,212283,Knoxville
511,2655742,420031303003,15208,271186,Homewood South
512,2655743,420035620002,15213,274732,North Oakland
513,2655744,420030511001,15219,271194,Middle Hill
514,2655745,420035632003,15212,271169,East Allegheny
515,2655747,420031402002,15217,271219,Squirrel Hill North
516,2655749,420031807003,15211,213615,Mount Washington
517,2655751,420032022001,15204,215587,Sheraden
518,2655755,420031208002,15206,274272,Larimer
519,2655756,420030103002,15219,276217,Bluff
520,2655757,420031114002,15206,215971,Stanton Heights
521,2655758,420030404001,15213,274732,North Oakland
522,2655759,420032904003,15227,208967,Carrick
523,2655760,420031803002,15210,272753,Allentown
524,2655761,420035623003,15207,211463,Hazelwood
525,2655764,420031204001,15206,274272,Larimer
526,2655766,420031702003,15203,271217,Southside Flats
527,2655767,420030903002,15224,208472,Bloomfield
528,2655769,,,,
529,2655770,420035632002,15212,271169,East Allegheny
530,2655771,420039807001,15219,271216,South Shore
531,2655773,420030708001,15206,54374,Shadyside
532,2655774,420034810003,15210,212283,Knoxville
533,2655775,420032612001,15214,343627,Summer Hill
534,2655776,420032206001,15212,271162,Central Northside
535,2655777,420032815001,15205,343634,Crafton Heights
536,2655779,420032206002,15212,271162,Central Northside
537,2655780,420039807001,15219,271216,South Shore
538,2655781,420030603002,15201,271192,Lower Lawrenceville
539,2655783,420030203001,15222,216117,Strip District
540,2655784,420031304001,15208,271186,Homewood South
541,2655785,420035620002,15213,274732,North Oakland
542,2655786,420031608002,15203,271218,Southside Slopes
543,2655788,,,,
544,2655789,420031914001,15211,213615,Mount Washington
545,2655790,420039807001,15219,271216,South Shore
546,2655791,420035616001,15210,272793,Arlington Heights
547,2655792,420035632002,15212,271169,East Allegheny
548,2655793,420031208002,15206,274272,Larimer
549,2655794,420031405001,15208,271208,Point Breeze North
550,2655796,420031920002,15216,208228,Beechview
551,2655797,420030201001,15222,271161,Central Business District
552,2655798,420031115003,15206,38290,East Liberty
553,2655800,420032609001,15214,271200,Northview Heights
554,2655801,420031609001,15203,271217,Southside Flats
555,2655802,420032815002,15205,343634,Crafton Heights
556,2655804,,,,
557,2655805,420030409001,15213,214069,Oakland
558,2655806,420034810001,15210,,
559,2655807,420031114001,15206,273806,Garfield
560,2655808,420031702003,15203,271217,Southside Flats
561,2655809,420035616003,15210,272790,Arlington
562,2655810,420031017001,15224,273806,Garfield
563,2655811,420031920002,15216,208228,Beechview
564,2655812,420035630004,15204,273221,Chartiers City
565,2655813,420035616004,15210,272790,Arlington
566,2655814,420032902005,15210,208967,Carrick
567,2655817,420031301003,15208,271185,Homewood North
568,2655818,420035619002,15206,274318,Lincoln-Lemington-Belmar
569,2655819,420035616001,15210,272793,Arlington Heights
570,2655891,,,,
571,2655893,420031803003,15210,272753,Allentown
572,2655895,420031914002,15211,213615,Mount Washington
573,2655896,420030402001,15213,271224,Terrace Village
574,2655898,420031914002,15211,213615,Mount Washington
575,2655899,,,,
576,2655901,420031516001,15207,211218,Greenfield
577,2655902,420030509001,15219,271154,Bedford Dwellings
578,2655903,420031609002,15203,271217,Southside Flats
579,2655904,420031404003,15232,214645,Point Breeze
580,2655906,420031702004,15203,271217,Southside Flats
581,2655907,420035632002,15212,271169,East Allegheny
582,2655908,420030405001,15213,214069,Oakland
583,2655909,420031306001,15221,271172,East Hills
584,2655910,420030201003,15222,271161,Central Business District
585,2655911,420032406001,15212,216452,Troy Hill
586,2655913,420031608004,15203,271218,Southside Slopes
587,2655914,420031702004,15203,271217,Southside Flats
588,2655915,420031919003,15216,208709,Brookline
589,2655916,420035632003,15212,271169,East Allegheny
590,2655918,420030405001,15213,214069,Oakland
591,2655919,,,,
592,2655920,420030405002,15213,214069,Oakland
593,2655922,420032703001,15212,271156,Brighton Heights
594,2655923,420031405001,15208,271208,Point Breeze North
595,2655925,420030510002,15219,271224,Terrace Village
596,2655926,420030501003,15219,271194,Middle Hill
597,2655927,420032503001,15212,271162,Central Northside
598,2655928,420031702003,15203,271217,Southside Flats
599,2655929,420035632002,15212,271169,East Allegheny
600,2655930,420033001002,15210,212283,Knoxville
601,2655931,420031306003,15221,271172,East Hills
602,2655932,420031306001,15221,271172,East Hills
603,2655933,420035626003,15220,210276,Elliott
604,2655934,420030103004,15219,271231,West Oakland
605,2655935,420031702004,15203,271217,Southside Flats
606,2655936,420031920002,15216,208228,Beechview
607,2655937,420032206001,15212,271162,Central Northside
608,2655938,420031702004,15203,271217,Southside Flats
