,crime_id,census_block_geoid,zipcode,region_id,region_name
203,2575990,420031408003,15217,271220,Squirrel Hill South
204,2575991,420032609001,15214,271200,Northview Heights
205,2575993,420033001006,15210,212283,Knoxville
206,2575994,420031301001,15208,271186,Homewood South
207,2575996,420039822001,15213,274732,North Oakland
208,2575997,420031301003,15208,271185,Homewood North
209,2575998,420032023003,15216,208110,Banksville
210,2576000,420039812001,15212,271199,North Shore
211,2576002,420032607001,15214,271206,Perry North
212,2576003,420031803002,15210,272753,Allentown
213,2576004,420035632002,15212,271169,East Allegheny
214,2576005,,,,
215,2576007,420030511001,15219,271194,Middle Hill
216,2576008,420032507001,15212,343625,California-Kirkbride
217,2576009,420035631002,15205,343632,Westwood
218,2576010,420031918003,15226,208709,Brookline
219,2576011,420031301003,15208,271185,Homewood North
220,2576012,420031405001,15208,271208,Point Breeze North
221,2576013,420032507001,15212,343625,California-Kirkbride
222,2576019,420031803002,15210,272753,Allentown
223,2576020,420030406001,15213,214069,Oakland
224,2576021,420031018002,15201,215971,Stanton Heights
225,2576022,420031113003,15206,38290,East Liberty
226,2576023,420030709002,15213,54374,Shadyside
227,2576024,420031408002,15217,271220,Squirrel Hill South
228,2576025,420033001004,15210,212283,Knoxville
229,2576027,420031609002,15203,271217,Southside Flats
230,2576030,420032901002,15210,208967,Carrick
231,2576032,420030405001,15213,214069,Oakland
232,2576075,420030809001,15224,208472,Bloomfield
233,2576076,420035620002,15213,274732,North Oakland
234,2576077,420035619002,15235,274318,Lincoln-Lemington-Belmar
235,2576078,420033207002,15234,214217,Overbrook
236,2576080,420035627001,15233,272749,Allegheny West
237,2576081,420031517002,15217,211218,Greenfield
238,2576082,420030708001,15206,54374,Shadyside
239,2576083,420031403002,15217,271219,Squirrel Hill North
240,2576084,420031517005,15217,211218,Greenfield
241,2576085,420032507001,15233,343625,California-Kirkbride
242,2576086,420035627001,15212,343638,Allegheny Center
243,2576087,420031106002,15206,273999,Highland Park
244,2576088,420031917002,15226,208709,Brookline
245,2576089,420032902002,15210,208967,Carrick
246,2576091,420032814002,15205,343634,Crafton Heights
247,2576092,420031113003,15206,38290,East Liberty
248,2576093,420032023003,15216,208110,Banksville
249,2576094,420035629003,15207,211463,Hazelwood
250,2576095,420030706001,15206,54374,Shadyside
251,2576096,420031916003,15216,208228,Beechview
252,2576097,420031917001,15226,208709,Brookline
253,2576098,420030807001,15206,271179,Friendship
254,2576101,420031516001,15207,211218,Greenfield
255,2576102,420031408001,15217,271220,Squirrel Hill South
256,2576104,,,,
257,2576105,420031011003,15201,271227,Upper Lawrenceville
258,2576106,420035625002,15204,215587,Sheraden
259,2576107,420032107001,15233,212921,Manchester
260,2576108,420031803002,15210,272753,Allentown
261,2576109,420031404001,15208,54374,Shadyside
262,2576110,420031903002,15211,213615,Mount Washington
263,2576111,420030903001,15224,208472,Bloomfield
264,2576112,420031403003,15217,271219,Squirrel Hill North
265,2576125,420031102004,15206,273999,Highland Park
266,2576126,420030203001,15222,216117,Strip District
267,2576127,420030201004,15219,273391,Crawford Roberts
268,2576128,420031304002,15208,271186,Homewood South
269,2576129,420030501003,15219,271194,Middle Hill
270,2576130,420031410001,15218,271211,Regent Square
271,2576133,420035619002,15206,274318,Lincoln-Lemington-Belmar
272,2576135,420032206001,15212,271162,Central Northside
273,2576138,420032022002,15204,215587,Sheraden
274,2576139,420030305002,15219,273391,Crawford Roberts
275,2576140,420031011002,15201,271227,Upper Lawrenceville
276,2576141,420031302001,15208,271185,Homewood North
277,2576142,420030201003,15222,271161,Central Business District
278,2576143,420030509001,15219,271154,Bedford Dwellings
279,2576146,420031803002,15210,272753,Allentown
280,2576147,420031302001,15208,271185,Homewood North
281,2576148,420030305002,15219,273391,Crawford Roberts
282,2576151,,,,
283,2576153,420032708002,15212,271156,Brighton Heights
284,2576154,420030305002,15219,273391,Crawford Roberts
285,2576155,420032902002,15210,208967,Carrick
286,2576156,420031517006,15217,211218,Greenfield
287,2576157,420031304003,15221,,
288,2576158,420032406001,15222,271184,Herrs Island
289,2576159,420035631002,15205,343632,Westwood
290,2576160,420030201006,15222,271161,Central Business District
291,2576161,420030703002,15232,54374,Shadyside
292,2576162,420031918006,15226,208709,Brookline
293,2576163,420031803002,15210,272753,Allentown
294,2576164,420031609002,15203,271217,Southside Flats
295,2576165,420031920004,15216,208228,Beechview
296,2576166,420031702004,15203,271217,Southside Flats
297,2576167,420035616003,15210,272790,Arlington
298,2576168,420030501001,15219,271194,Middle Hill
299,2576169,420031807002,15211,213615,Mount Washington
300,2576170,420031915002,15211,213615,Mount Washington
301,2576171,420032901001,15210,208967,Carrick
302,2576172,420031914001,15211,213615,Mount Washington
303,2576174,420031608002,15203,271218,Southside Slopes
304,2576176,420031304002,15208,271186,Homewood South
305,2576177,420031406003,15221,214645,Point Breeze
306,2576179,420032904003,15210,208967,Carrick
307,2576180,420030203001,15222,216117,Strip District
308,2576181,420031702002,15203,271217,Southside Flats
309,2576183,420030506002,15219,271226,Upper Hill
310,2576185,420030506001,15219,271226,Upper Hill
311,2576186,420035625001,15204,210372,Esplen
312,2576188,420032620003,15214,343628,Spring Hill - City View
313,2576189,420032715002,15212,343629,Marshall - Shadeland
314,2576190,420035632002,15212,271169,East Allegheny
315,2576191,420030806001,15224,208472,Bloomfield
316,2576192,420031807001,15211,213615,Mount Washington
317,2576194,420031018002,15201,215971,Stanton Heights
318,2576196,420032607001,15214,271206,Perry North
319,2576199,420035629003,15207,211463,Hazelwood
320,2576200,,,,
321,2576201,420032614002,15214,271207,Perry South
322,2576203,420035631002,15205,343632,Westwood
323,2576204,,,,
324,2576205,420035631002,15205,343632,Westwood
325,2576206,420039805001,15207,271220,Squirrel Hill South
326,2576207,420035617002,15210,271195,Mt Oliver
327,2576208,420031303001,15208,271186,Homewood South
328,2576214,420031903002,15211,210000,Duquesne Heights
329,2576217,420031405001,15221,271208,Point Breeze North
330,2576218,420032023004,15220,208110,Banksville
331,2576219,420034810002,15210,212283,Knoxville
332,2576220,420031014004,15206,213494,Morningside
333,2576222,420031609002,15203,271217,Southside Flats
334,2576226,420031203001,15206,274318,Lincoln-Lemington-Belmar
335,2576230,420035632002,15212,271169,East Allegheny
336,2576233,420031916004,15216,208228,Beechview
337,2576237,420031702001,15203,271217,Southside Flats
338,2576239,420031702004,15203,271217,Southside Flats
339,2576243,420035620001,15213,274732,North Oakland
340,2576244,420035625001,15204,210372,Esplen
341,2576261,420031807003,15211,213615,Mount Washington
342,2576262,420030201006,15222,271161,Central Business District
343,2576264,420031706001,15203,271218,Southside Slopes
344,2576266,420031413003,15217,271220,Squirrel Hill South
345,2576268,420030201005,15219,271161,Central Business District
346,2576273,420031306003,15221,271172,East Hills
347,2576274,420031916004,15216,208228,Beechview
348,2576275,420032507001,15212,343625,California-Kirkbride
349,2576276,420031113002,15206,38290,East Liberty
350,2576277,420031303001,15208,271186,Homewood South
351,2576278,420033207001,15227,214217,Overbrook
352,2576279,420030903001,15224,208472,Bloomfield
353,2576280,420031413003,15217,271220,Squirrel Hill South
354,2576281,420035623004,15207,211463,Hazelwood
355,2576282,420030709001,15232,54374,Shadyside
356,2576283,420030703002,15232,54374,Shadyside
357,2576284,420031306003,15221,271172,East Hills
358,2576286,420031115004,15206,38290,East Liberty
359,2576287,420030201005,15219,271161,Central Business District
360,2576288,420030501003,15219,271194,Middle Hill
361,2576289,420032620001,15212,343628,Spring Hill - City View
362,2576290,420035616004,15210,272790,Arlington
363,2576292,420035629001,15207,211463,Hazelwood
364,2576293,420030103003,15219,276217,Bluff
365,2576294,420032814002,15204,343634,Crafton Heights
366,2576295,420032107001,15233,212921,Manchester
367,2576296,420032620001,15212,343628,Spring Hill - City View
368,2576298,420031207001,15206,271187,Homewood West
369,2576299,420031011001,15201,271227,Upper Lawrenceville
370,2576301,420031113001,15206,38290,East Liberty
371,2576302,420031916004,15216,208228,Beechview
372,2576304,420031014004,15206,213494,Morningside
373,2576305,420032715002,15212,343629,Marshall - Shadeland
374,2576306,420035632002,15212,271169,East Allegheny
375,2576307,420035632003,15212,271169,East Allegheny
376,2576308,420035626001,15220,216959,West End
377,2576309,420030201006,15222,271161,Central Business District
378,2576310,420032612001,15214,343627,Summer Hill
379,2576311,420030201001,15219,271161,Central Business District
380,2576312,420032904002,15227,208967,Carrick
381,2576313,420032703002,15212,271156,Brighton Heights
382,2576314,420031608003,15210,271218,Southside Slopes
383,2576316,420032701001,15212,271156,Brighton Heights
384,2576317,420031608004,15203,271218,Southside Slopes
385,2576320,420031609002,15203,271217,Southside Flats
386,2576321,420031203001,15206,274318,Lincoln-Lemington-Belmar
387,2576322,420032620001,15212,343628,Spring Hill - City View
388,2576324,420035626004,15220,210276,Elliott
389,2576327,420030305002,15219,273391,Crawford Roberts
390,2576328,420031918004,15226,17799,Dormont
391,2576331,420030705003,15206,54374,Shadyside
392,2576332,420032715001,15212,343629,Marshall - Shadeland
393,2576333,420030201005,15219,271161,Central Business District
394,2576334,420030603002,15201,271192,Lower Lawrenceville
395,2576335,420030709002,15213,54374,Shadyside
396,2576336,420035632002,15212,271169,East Allegheny
397,2576337,420033001004,15210,212283,Knoxville
398,2576338,420030708002,15206,54374,Shadyside
399,2576339,420030809001,15224,208472,Bloomfield
400,2576340,420032715003,15212,343629,Marshall - Shadeland
401,2576341,420030809001,15224,208472,Bloomfield
402,2576342,420031916005,15216,208228,Beechview
403,2576343,420030603001,15201,271192,Lower Lawrenceville
404,2576344,420031803002,15210,272753,Allentown
405,2576345,420032107001,15233,212921,Manchester
406,2576346,420031203002,15206,274318,Lincoln-Lemington-Belmar
407,2576347,420030201003,15222,271161,Central Business District
408,2576348,420031414004,15217,271220,Squirrel Hill South
409,2576351,420039822001,15213,274732,North Oakland
410,2576355,420032715001,15212,343629,Marshall - Shadeland
411,2576359,420030903001,15224,208472,Bloomfield
412,2576362,420031011002,15201,271227,Upper Lawrenceville
413,2576363,420031608001,15203,271218,Southside Slopes
414,2576367,420031115001,15206,38290,East Liberty
415,2576369,420031410001,15218,271211,Regent Square
416,2576370,420032615001,15214,271207,Perry South
417,2576372,420031702003,15203,271217,Southside Flats
418,2576375,420030506002,15219,271226,Upper Hill
419,2576377,420032107002,15233,212921,Manchester
420,2576378,420035623004,15207,211463,Hazelwood
421,2576379,420030708001,15206,54374,Shadyside
422,2576380,420035632002,15212,271169,East Allegheny
423,2576383,420031916001,15216,208228,Beechview
424,2576384,420035626002,15220,210276,Elliott
425,2576387,420031920003,15216,208228,Beechview
426,2576392,420030103004,15219,271231,West Oakland
427,2576393,420030305001,15219,273391,Crawford Roberts
428,2576394,420030901002,15201,276248,Central Lawrenceville
429,2576395,420030902001,15201,276248,Central Lawrenceville
430,2576396,420031702004,15203,271217,Southside Flats
431,2576397,420030501003,15219,271154,Bedford Dwellings
432,2576398,420032902005,15210,208967,Carrick
433,2576399,420030506001,15219,271226,Upper Hill
434,2576401,420031011003,15201,271227,Upper Lawrenceville
435,2576405,420031609002,15203,271217,Southside Flats
436,2576406,420030809001,15224,208472,Bloomfield
437,2576408,420031113004,15206,38290,East Liberty
438,2576409,420039810001,15201,276248,Central Lawrenceville
439,2576410,420030903001,15224,208472,Bloomfield
440,2576411,420032715002,15212,343629,Marshall - Shadeland
441,2576412,420035619001,15206,274318,Lincoln-Lemington-Belmar
442,2576413,420030201001,15222,271161,Central Business District
443,2576414,420031405001,15208,271208,Point Breeze North
444,2576415,420035623005,15207,211463,Hazelwood
445,2576416,420032509001,15212,343626,Fine View
446,2576417,420031017001,15224,273806,Garfield
447,2576418,420031807003,15211,213615,Mount Washington
448,2576419,420031517001,15217,211218,Greenfield
449,2576420,420032022001,15204,215587,Sheraden
450,2576421,420031803003,15210,272753,Allentown
451,2576422,420031306001,15221,271172,East Hills
452,2576433,420035632002,15212,271169,East Allegheny
453,2576435,420031914001,15211,213615,Mount Washington
454,2576436,420033001002,15210,212283,Knoxville
455,2576438,420030203001,15222,216117,Strip District
456,2576439,420031914001,15211,213615,Mount Washington
457,2576440,420030305001,15219,273391,Crawford Roberts
458,2576441,420031208002,15206,274272,Larimer
459,2576442,420031115002,15206,38290,East Liberty
460,2576444,420031916002,15216,208228,Beechview
461,2576445,,,,
462,2576447,420030706001,15206,54374,Shadyside
463,2576448,420030201005,15219,271161,Central Business District
464,2576449,420032902002,15210,208967,Carrick
465,2576450,420031408001,15217,271220,Squirrel Hill South
466,2576452,,,,
467,2576453,420035625003,15204,215587,Sheraden
468,2576457,420035625004,15204,215587,Sheraden
469,2576461,420031702003,15203,271217,Southside Flats
470,2576464,420031011001,15201,271227,Upper Lawrenceville
471,2576493,420031408002,15217,271220,Squirrel Hill South
472,2576495,420031203001,15206,274318,Lincoln-Lemington-Belmar
473,2576499,420035628002,15205,343633,Oakwood
474,2576501,420032715002,15212,343629,Marshall - Shadeland
475,2576502,420031609001,15203,271217,Southside Flats
476,2576503,420032602002,15214,271206,Perry North
477,2576506,420035631002,15205,343632,Westwood
478,2576508,420030501002,15219,271194,Middle Hill
479,2576510,420039807001,15219,271216,South Shore
480,2576511,420032614003,15214,271207,Perry South
481,2576512,420030305002,15219,273391,Crawford Roberts
482,2576513,420031517001,15217,211218,Greenfield
483,2576514,420030405002,15213,214069,Oakland
484,2576515,420030902002,15201,276248,Central Lawrenceville
485,2576516,420032901002,15210,208967,Carrick
486,2576517,420033103001,15207,,
487,2576542,420031011003,15201,271227,Upper Lawrenceville
488,2576543,420030305002,15219,273391,Crawford Roberts
489,2576544,420030201003,15222,271161,Central Business District
490,2576545,420032901003,15210,208967,Carrick
491,2576546,420030806002,15224,208472,Bloomfield
492,2576547,420030807002,15232,271179,Friendship
493,2576548,420030709002,15213,54374,Shadyside
494,2576549,420035620003,15213,274732,North Oakland
495,2576551,420033207002,15234,214217,Overbrook
496,2576552,420031608002,15203,271218,Southside Slopes
497,2576553,420030201003,15222,271161,Central Business District
498,2576555,420032614002,15212,271207,Perry South
499,2576556,420035631002,15205,343632,Westwood
500,2576557,420031102001,15206,273999,Highland Park
501,2576558,420031114001,15206,273806,Garfield
502,2576559,420032814002,15220,343634,Crafton Heights
503,2576560,420032904002,15210,208967,Carrick
504,2576561,420032614003,15214,271207,Perry South
505,2576562,420034810002,15210,212283,Knoxville
506,2576563,420032614002,15214,271207,Perry South
507,2576565,420031920005,15216,208228,Beechview
508,2576566,420031115003,15206,38290,East Liberty
509,2576567,420031517004,15217,211218,Greenfield
510,2576568,420031413002,15217,271220,Squirrel Hill South
511,2576569,420032715003,15212,343629,Marshall - Shadeland
512,2576570,420030509001,15219,271154,Bedford Dwellings
513,2576592,420030405002,15213,214069,Oakland
514,2576593,,,,
515,2576597,420031803003,15210,272753,Allentown
516,2576598,420032614003,15214,271207,Perry South
517,2576599,420030203001,15222,216117,Strip District
518,2576604,420031916004,15216,208228,Beechview
519,2576614,420031916005,15216,208228,Beechview
520,2576618,420030501001,15219,271226,Upper Hill
521,2576620,,,,
522,2576621,420030806001,15224,208472,Bloomfield
523,2576624,420031115002,15206,38290,East Liberty
524,2576626,420030201001,15222,271161,Central Business District
525,2576628,420030103004,15219,276217,Bluff
526,2576630,420035624003,15210,208285,Beltzhoover
527,2576632,420030203001,15222,216117,Strip District
528,2576634,420033001004,15210,212283,Knoxville
529,2576636,420035632002,15212,271169,East Allegheny
530,2576645,420030405001,15213,214069,Oakland
531,2576648,420035630004,15204,273221,Chartiers City
532,2576651,420033001001,15210,212283,Knoxville
533,2576758,420031303003,15208,271186,Homewood South
534,2576835,420033204003,15210,214217,Overbrook
535,2576836,420030103003,15219,276217,Bluff
536,2576837,420031609002,15203,271217,Southside Flats
537,2576838,420039808001,15213,214069,Oakland
538,2576839,420031609002,15203,271217,Southside Flats
539,2576840,420031702003,15203,271217,Southside Flats
540,2576841,420030103003,15219,276217,Bluff
541,2576842,420035624005,15211,208285,Beltzhoover
542,2576843,420030201001,15222,271161,Central Business District
543,2576844,420030709001,15232,54374,Shadyside
544,2576846,420032503001,15212,271162,Central Northside
545,2576847,420031208001,15206,274272,Larimer
546,2576850,420031303002,15208,271186,Homewood South
547,2576851,420031915001,15226,213615,Mount Washington
548,2576852,420032902004,15210,208967,Carrick
549,2576853,420031405001,15208,271208,Point Breeze North
550,2576854,420030603002,15201,271192,Lower Lawrenceville
551,2576855,420032023004,15216,208110,Banksville
552,2576856,420035623001,15207,211463,Hazelwood
553,2576857,420031403004,15217,271219,Squirrel Hill North
554,2576858,420032904002,15210,208967,Carrick
555,2576859,420031301001,15208,271185,Homewood North
556,2576860,420031903002,15211,213615,Mount Washington
557,2576861,420032022001,15204,215587,Sheraden
558,2576862,,,,
559,2576863,420031403003,15217,271219,Squirrel Hill North
560,2576864,420031306003,15221,271172,East Hills
561,2576865,420035620002,15213,274732,North Oakland
562,2576867,420030709002,15213,54374,Shadyside
563,2576870,420035632002,15212,271169,East Allegheny
564,2576873,420030802001,15224,208472,Bloomfield
565,2576886,420030201005,15219,271161,Central Business District
566,2576888,420032715002,15212,343629,Marshall - Shadeland
567,2576889,420030501002,15219,271194,Middle Hill
568,2576890,420031702001,15203,271217,Southside Flats
569,2576895,420032614003,15214,271207,Perry South
570,2576896,420033001003,15210,212283,Knoxville
571,2576900,420031207002,15208,271187,Homewood West
572,2576902,420030405001,15213,214069,Oakland
573,2576903,420030305002,15219,273391,Crawford Roberts
574,2576905,420031914001,15211,213615,Mount Washington
575,2576906,420030203001,15222,216117,Strip District
576,2576907,420031702004,15203,271217,Southside Flats
577,2576908,420031303001,15208,271186,Homewood South
578,2576910,420031702003,15203,271217,Southside Flats
579,2576911,420030103003,15219,276217,Bluff
580,2576912,420031011002,15201,271227,Upper Lawrenceville
581,2576914,420030103003,15219,276217,Bluff
582,2576915,420030305002,15219,273391,Crawford Roberts
583,2576916,420031207002,15208,274272,Larimer
584,2576917,420033207002,15227,214217,Overbrook
585,2576926,420032708002,15212,271156,Brighton Heights
586,2576932,420031915002,15211,213615,Mount Washington
587,2576937,420032904004,15227,208967,Carrick
588,2576938,420031706001,15203,271218,Southside Slopes
589,2576940,420030807001,15206,271179,Friendship
590,2576942,420035629001,15207,211463,Hazelwood
591,2576943,420032715001,15212,343629,Marshall - Shadeland
592,2576944,420030305002,15219,273391,Crawford Roberts
593,2576945,420031702003,15203,271217,Southside Flats
594,2576947,420033206001,15210,208709,Brookline
595,2576957,420032715003,15212,343629,Marshall - Shadeland
596,2576959,420031903002,15211,213615,Mount Washington
597,2576960,420030901001,15201,276248,Central Lawrenceville
