,crime_id,census_block_geoid,zipcode,region_id,region_name
222,2801132,420031608001,15203,271218,Southside Slopes
223,2801135,420032509002,15214,343626,Fine View
224,2801139,420031702003,15203,271217,Southside Flats
225,2801128,420031702003,15203,271217,Southside Flats
226,2801141,420031702003,15203,271217,Southside Flats
227,2801142,420031702003,15203,271217,Southside Flats
228,2801658,420030203001,15222,216117,Strip District
229,2801137,420031306003,15221,271172,East Hills
230,2801143,420031609002,15203,271217,Southside Flats
231,2801885,420031702004,15203,271217,Southside Flats
232,2801138,420030203001,15222,216117,Strip District
233,2804440,420031304001,15208,271186,Homewood South
234,2802399,420031702004,15203,271217,Southside Flats
235,2801144,420031702004,15203,271217,Southside Flats
236,2801151,420032620001,15212,343628,Spring Hill - City View
237,2801154,420031918001,15226,208709,Brookline
238,2801153,420031919003,15216,208709,Brookline
239,2801157,420032412001,15212,343624,Spring Garden
240,2801313,420032904005,15227,208967,Carrick
241,2801160,420030203001,15222,216117,Strip District
242,2801284,420031204001,15206,274272,Larimer
243,2801286,420030201001,15222,271161,Central Business District
244,2801691,420035624005,15210,208285,Beltzhoover
245,2801688,420031017002,15224,273806,Garfield
246,2801241,420031918007,15226,208709,Brookline
247,2801288,420033207002,15227,214217,Overbrook
248,2801291,420032620001,15212,343628,Spring Hill - City View
249,2801317,420032708002,15212,271156,Brighton Heights
250,2801310,420031406003,15221,214645,Point Breeze
251,2801312,,,,
252,2801303,420034267001,15215,,
253,2801304,420035626004,15220,210276,Elliott
254,2801266,420030201003,15222,271161,Central Business District
255,2801869,420031301003,15208,271185,Homewood North
256,2801316,420031406003,15221,214645,Point Breeze
257,2801315,420034810002,15210,212283,Knoxville
258,2801325,420030409001,15213,214069,Oakland
259,2801320,420031304003,15208,271186,Homewood South
260,2801319,420030201001,15219,271161,Central Business District
261,2801329,420030203001,15222,216117,Strip District
262,2802046,420030603002,15201,271192,Lower Lawrenceville
263,2801330,420031306003,15221,271172,East Hills
264,2802033,420039807001,15219,271216,South Shore
265,2819335,420031920004,15216,208228,Beechview
266,2801331,420033207002,15227,214217,Overbrook
267,2801227,420035632002,15212,271169,East Allegheny
268,2801332,420035632002,15212,271169,East Allegheny
269,2801233,420032620002,15212,343628,Spring Hill - City View
270,2801236,420031702001,15203,271217,Southside Flats
271,2801237,420032607002,15214,271206,Perry North
272,2801240,420030201003,15219,271161,Central Business District
273,2801234,420032703002,15212,343629,Marshall - Shadeland
274,2801651,420031404001,15208,214645,Point Breeze
275,2801271,420031406001,15208,214645,Point Breeze
276,2801243,420030201005,15219,271161,Central Business District
277,2801246,420031916003,15216,208228,Beechview
278,2801242,420035623004,15207,211463,Hazelwood
279,2802074,420030703002,15232,54374,Shadyside
280,2801253,420032609001,15214,271200,Northview Heights
281,2801692,420030201004,15219,271161,Central Business District
282,2801255,420035623001,15207,211463,Hazelwood
283,2801275,420032602001,15214,271206,Perry North
284,2801272,420032620002,15212,343628,Spring Hill - City View
285,2801273,420030405002,15213,214069,Oakland
286,2802776,420030706001,15206,54374,Shadyside
287,2801278,420035620001,15213,274732,North Oakland
288,2801287,420031916005,15216,208228,Beechview
289,2801878,420032023003,15220,208110,Banksville
290,2801621,420032902003,15210,208967,Carrick
291,2801280,420035624002,15210,208285,Beltzhoover
292,2801282,420030511001,15219,271224,Terrace Village
293,2801289,420032901003,15210,208967,Carrick
294,2801292,420032509001,15212,343626,Fine View
295,2802902,420031303001,15208,271186,Homewood South
296,2801293,420031915002,15211,213615,Mount Washington
297,2801298,420032902005,15210,208967,Carrick
298,2801694,420031702003,15203,271217,Southside Flats
299,2801302,420033207002,15234,214217,Overbrook
300,2801604,420031102003,15206,273999,Highland Park
301,2801608,,,,
302,2802778,420031408002,15217,271220,Squirrel Hill South
303,2804631,420030103004,15219,276217,Bluff
304,2801618,420035625001,15204,210372,Esplen
305,2801619,420035620001,15213,274732,North Oakland
306,2801626,420032715003,15212,343629,Marshall - Shadeland
307,2802071,420035623006,15207,211463,Hazelwood
308,2801632,420032615002,15212,271207,Perry South
309,2802051,420031702004,15203,271217,Southside Flats
310,2801647,420031106001,15206,273999,Highland Park
311,2801643,420032503001,15212,271162,Central Northside
312,2802040,420035623006,15207,211463,Hazelwood
313,2801637,420033207002,15227,214217,Overbrook
314,2801696,420031414003,15217,271220,Squirrel Hill South
315,2801685,420032715003,15212,343629,Marshall - Shadeland
316,2801635,420031304001,15208,271186,Homewood South
317,2801638,420031413003,15217,271220,Squirrel Hill South
318,2802045,420030103001,15219,276217,Bluff
319,2801693,420031414005,15217,271220,Squirrel Hill South
320,2802042,420032609001,15214,271200,Northview Heights
321,2801645,420030804001,15224,208472,Bloomfield
322,2802053,420031102003,15206,273999,Highland Park
323,2803522,420031102003,15206,273999,Highland Park
324,2801679,420031106003,15206,273999,Highland Park
325,2802550,420032904001,15210,208967,Carrick
326,2801680,,,,
327,2801678,420032607002,15214,271206,Perry North
328,2801683,420035625002,15204,215587,Sheraden
329,2803502,420030703002,15232,54374,Shadyside
330,2801689,420031920002,15216,208228,Beechview
331,2802049,420031208002,15206,274272,Larimer
332,2802044,420030605001,15219,271209,Polish Hill
333,2801697,420031920002,15216,208228,Beechview
334,2802272,420030203001,15222,216117,Strip District
335,2802058,420032406002,15212,216452,Troy Hill
336,2802048,420031918001,15226,208709,Brookline
337,2802050,420032615002,15214,271207,Perry South
338,2802055,420032507001,15212,343625,California-Kirkbride
339,2802062,420032814002,15205,343634,Crafton Heights
340,2801982,420030409001,15213,214069,Oakland
341,2802914,420035632003,15212,271169,East Allegheny
342,2802052,420031203001,15206,274318,Lincoln-Lemington-Belmar
343,2802500,420031208002,15206,274272,Larimer
344,2802054,420039822001,15213,274732,North Oakland
345,2802147,420039807001,15219,271216,South Shore
346,2813302,420031303002,15208,271186,Homewood South
347,2806539,420035619002,15235,274318,Lincoln-Lemington-Belmar
348,2802059,420035625003,15204,215587,Sheraden
349,2802060,420030201001,15222,271161,Central Business District
350,2802064,420031306002,15235,271172,East Hills
351,2802066,420030807002,15232,271179,Friendship
352,2813963,,,,
353,2802065,420030201001,15222,271161,Central Business District
354,2801871,420032715003,15212,343629,Marshall - Shadeland
355,2802068,420035632001,15212,271199,North Shore
356,2802078,420030809002,15224,208472,Bloomfield
357,2802077,420031702004,15203,271217,Southside Flats
358,2802034,420031113004,15206,38290,East Liberty
359,2801902,420031304001,15208,271186,Homewood South
360,2802076,420030201005,15219,271161,Central Business District
361,2801879,420035632003,15212,271169,East Allegheny
362,2801970,420039805001,15213,271220,Squirrel Hill South
363,2801987,420032708002,15212,271156,Brighton Heights
364,2801874,420035632002,15212,271169,East Allegheny
365,2801876,420031011003,15201,271227,Upper Lawrenceville
366,2801880,420032708001,15212,271156,Brighton Heights
367,2801881,420032901002,15210,208967,Carrick
368,2801882,420039800001,15238,,
369,2801896,420030901002,15201,276248,Central Lawrenceville
370,2809973,420032902002,15210,208967,Carrick
371,2801884,420035623004,15207,211463,Hazelwood
372,2801883,420031011001,15201,271227,Upper Lawrenceville
373,2802901,420031702002,15203,271217,Southside Flats
374,2801888,420035627001,15212,343638,Allegheny Center
375,2801891,420030405001,15213,214069,Oakland
376,2801893,420035623003,15207,211463,Hazelwood
377,2801895,420035627001,15233,272749,Allegheny West
378,2801887,420031702002,15203,271217,Southside Flats
379,2801894,420030305002,15219,273391,Crawford Roberts
380,2801898,420035632002,15212,271169,East Allegheny
381,2801977,420030807002,15232,271179,Friendship
382,2801901,,,,
383,2801952,420035632002,15212,271169,East Allegheny
384,2801899,420039807001,15219,271216,South Shore
385,2801951,420031702004,15203,271217,Southside Flats
386,2801903,420031113004,15206,38290,East Liberty
387,2812881,420032815002,15205,343634,Crafton Heights
388,2801954,420032814002,15205,343634,Crafton Heights
389,2801953,420035619001,15206,274318,Lincoln-Lemington-Belmar
390,2802477,420030103003,15219,276217,Bluff
391,2802114,420030605001,15219,271209,Polish Hill
392,2801956,420031303001,15208,271186,Homewood South
393,2804350,420031516001,15207,211218,Greenfield
394,2802508,420031517003,15207,211218,Greenfield
395,2801958,420030405001,15213,214069,Oakland
396,2817699,420033102004,15207,343636,Lincoln Place
397,2802512,420032904002,15227,208967,Carrick
398,2802162,420031916005,15216,208228,Beechview
399,2807388,420030501002,15219,271194,Middle Hill
400,2801994,420030203001,15222,216117,Strip District
401,2801666,420031106001,15206,273999,Highland Park
402,2802130,420032904003,15227,208967,Carrick
403,2801960,420031413003,15217,271220,Squirrel Hill South
404,2801962,420035627002,15212,343638,Allegheny Center
405,2801963,420030501003,15219,271194,Middle Hill
406,2801964,420031702003,15203,271217,Southside Flats
407,2801966,420030501002,15219,271194,Middle Hill
408,2801967,420030201003,15222,271161,Central Business District
409,2802685,,,,
410,2801654,420031903001,15211,213615,Mount Washington
411,2802532,420031303002,15208,271186,Homewood South
412,2801968,420035630003,15205,343631,Wind Gap
413,2801969,420030501003,15219,271194,Middle Hill
414,2801623,420030501003,15219,271194,Middle Hill
415,2802116,420030605001,15219,271209,Polish Hill
416,2801971,420030409002,15213,214069,Oakland
417,2801999,420032022001,15204,215587,Sheraden
418,2801974,420030402002,15213,271224,Terrace Village
419,2801980,420030705003,15232,54374,Shadyside
420,2805251,420031609002,15203,271217,Southside Flats
421,2801973,420031413003,15217,271220,Squirrel Hill South
422,2813061,420031803001,15210,272753,Allentown
423,2801976,420039807001,15219,271216,South Shore
424,2801975,420030305001,15219,273391,Crawford Roberts
425,2809787,420031114002,15206,273806,Garfield
426,2802792,420031301001,15208,271185,Homewood North
427,2801989,420031608004,15210,271218,Southside Slopes
428,2801992,420032715001,15212,343629,Marshall - Shadeland
429,2801995,420031702002,15203,271217,Southside Flats
430,2801993,,,,
431,2801997,420032902001,15210,208967,Carrick
432,2801996,420032701002,15212,271156,Brighton Heights
433,2807539,420034810003,15210,,
434,2802000,420031517003,15217,211218,Greenfield
435,2802013,420031005002,15201,215971,Stanton Heights
436,2807578,420030709002,15213,208472,Bloomfield
437,2804270,420030605002,15213,271209,Polish Hill
438,2802005,420030305001,15219,273391,Crawford Roberts
439,2801674,,,,
440,2802002,420031404003,15232,54374,Shadyside
441,2802001,420032902003,15210,208967,Carrick
442,2802006,420030709002,15213,54374,Shadyside
443,2802003,420035624004,15210,208285,Beltzhoover
444,2801639,,,,
445,2802348,420030511001,15219,271224,Terrace Village
446,2802012,420030201005,15219,271161,Central Business District
447,2802010,420030809001,15224,208472,Bloomfield
448,2802011,420030708001,15206,54374,Shadyside
449,2802111,420030402002,15213,271231,West Oakland
450,2801625,420035631001,15220,343632,Westwood
451,2802153,420031402002,15232,271219,Squirrel Hill North
452,2802112,420031306001,15208,,
453,2801634,420030103004,15219,271231,West Oakland
454,2813310,420032609001,15214,271200,Northview Heights
455,2801624,420039812001,15212,271199,North Shore
456,2802176,420030709001,15232,54374,Shadyside
457,2802133,420032206002,15212,271162,Central Northside
458,2802127,420031608001,15203,271218,Southside Slopes
459,2802118,420031706003,15210,271218,Southside Slopes
460,2802123,420030201001,15222,271161,Central Business District
461,2802124,420030708001,15206,54374,Shadyside
462,2802129,420035632002,15212,271169,East Allegheny
463,2801668,420035623002,15207,273829,Glen Hazel
464,2802125,420031301002,15206,271185,Homewood North
465,2802132,420035632002,15212,271169,East Allegheny
466,2802128,420032406002,15212,216452,Troy Hill
467,2802395,,,,
468,2804214,420032206001,15212,271162,Central Northside
469,2802134,420030705003,15232,54374,Shadyside
470,2802137,420031304001,15208,271186,Homewood South
471,2802136,420035620002,15213,274732,North Oakland
472,2801620,420032620002,15212,343628,Spring Hill - City View
473,2802135,420031609002,15203,271217,Southside Flats
474,2801628,420031702002,15203,271217,Southside Flats
475,2801630,420031807002,15211,213615,Mount Washington
476,2802180,420031404001,15206,214645,Point Breeze
477,2801649,420032507001,15212,343625,California-Kirkbride
478,2801631,420032023001,15216,208110,Banksville
479,2801636,420030201001,15222,271161,Central Business District
480,2801641,420030708001,15206,54374,Shadyside
481,2801646,420030506001,15219,271226,Upper Hill
482,2801648,420035629002,15207,343635,Hays
483,2801660,420031918001,15226,208709,Brookline
484,2803891,420031413001,15217,271220,Squirrel Hill South
485,2801662,420035627001,15233,272749,Allegheny West
486,2801661,,,,
487,2802511,420031706003,15210,271218,Southside Slopes
488,2801667,420031113004,15206,273999,Highland Park
489,2801657,420031203002,15206,274318,Lincoln-Lemington-Belmar
490,2801659,420034845001,15120,,
491,2801665,420030510001,15213,271224,Terrace Village
492,2801677,,,,
493,2801669,420030807001,15206,271179,Friendship
494,2801670,420031304002,15208,271186,Homewood South
495,2801672,420031702002,15203,271217,Southside Flats
496,2802307,420034211002,15238,,
497,2801676,420031414004,15217,271220,Squirrel Hill South
498,2801675,420031301002,15208,271185,Homewood North
499,2802175,420035616003,15210,272790,Arlington
500,2802317,420032704001,15212,343629,Marshall - Shadeland
501,2802402,420032902004,15210,208967,Carrick
502,2802400,420031702002,15203,271217,Southside Flats
503,2802451,420032509002,15212,343626,Fine View
504,2802457,420032904002,15210,208967,Carrick
505,2802467,,,,
506,2802431,420031301001,15208,271185,Homewood North
507,2802177,420031702002,15203,271217,Southside Flats
508,2802470,420030806001,15232,208472,Bloomfield
509,2802474,420031803002,15210,272753,Allentown
510,2802475,420030402002,15213,271231,West Oakland
511,2802168,420031408001,15217,271220,Squirrel Hill South
512,2802488,420035631003,15220,275170,Ridgemont
513,2802910,420032904001,15210,208967,Carrick
514,2802486,420030902002,15201,276248,Central Lawrenceville
515,2802506,,,,
516,2802476,420035625003,15204,215587,Sheraden
517,2802553,420035624001,15226,208285,Beltzhoover
518,2802484,420031915001,15211,213615,Mount Washington
519,2802146,420030706001,15206,54374,Shadyside
520,2802533,420031005002,15201,215971,Stanton Heights
521,2802517,420034790001,15226,,
522,2802499,420032901001,15210,208967,Carrick
523,2813296,420035625003,15204,215587,Sheraden
524,2818060,420031005001,15201,215971,Stanton Heights
525,2802492,420035628002,15205,343633,Oakwood
526,2813300,420032904002,15210,208967,Carrick
527,2802497,420033204003,15210,214217,Overbrook
528,2802493,420031916005,15216,208228,Beechview
529,2802503,420031413001,15217,271220,Squirrel Hill South
530,2805883,420030203001,15222,216117,Strip District
531,2802496,420031803002,15210,272753,Allentown
532,2802498,,,,
533,2802507,420030201005,15219,271161,Central Business District
534,2802509,420030201003,15222,271161,Central Business District
535,2802510,420031115003,15206,38290,East Liberty
536,2802297,420035632001,15212,271199,North Shore
537,2802140,420035626001,15220,216959,West End
538,2802514,420035631002,15205,343632,Westwood
539,2803896,420030201003,15222,271161,Central Business District
540,2802149,420031702004,15203,271217,Southside Flats
541,2802264,420031706003,15203,271218,Southside Slopes
542,2802152,420030201001,15222,271161,Central Business District
543,2802141,420035624005,15210,208285,Beltzhoover
544,2805335,420030708001,15206,54374,Shadyside
545,2805185,420035629001,15207,211463,Hazelwood
546,2802151,420030510002,15213,271224,Terrace Village
547,2802150,420030603002,15201,271192,Lower Lawrenceville
548,2802148,420030603002,15201,271192,Lower Lawrenceville
549,2813974,,,,
550,2802154,420031702004,15203,271217,Southside Flats
551,2802155,420031609001,15203,271217,Southside Flats
552,2802160,420030807002,15232,271179,Friendship
553,2802159,420031402002,15232,271219,Squirrel Hill North
554,2802161,420030703002,15232,54374,Shadyside
555,2802178,420031302001,15208,271185,Homewood North
556,2813308,420032614003,15214,271207,Perry South
557,2804278,420031301003,15208,271185,Homewood North
558,2803904,,,,
559,2802164,420030201003,15219,271161,Central Business District
560,2802169,420032904004,15227,208967,Carrick
561,2803929,420030404002,15213,274732,North Oakland
562,2802170,,,,
563,2802184,420030501001,15219,271194,Middle Hill
564,2846424,420030511001,15219,273391,Crawford Roberts
565,2802189,420032814002,15204,343634,Crafton Heights
566,2802886,420032901002,15210,208967,Carrick
567,2802171,,,,
568,2802188,420031005001,15201,215971,Stanton Heights
569,2802885,420032023002,15216,208110,Banksville
570,2802185,420030201001,15219,271161,Central Business District
571,2802187,420031803002,15210,272753,Allentown
572,2802306,420030203001,15222,216117,Strip District
573,2802186,420030103004,15219,273391,Crawford Roberts
574,2803944,420031803002,15210,272753,Allentown
575,2802192,420032206002,15212,271162,Central Northside
576,2802840,420031918002,15226,208709,Brookline
577,2810919,420034600021,15136,,
578,2802089,420031702001,15203,271217,Southside Flats
579,2802461,420030201003,15222,271161,Central Business District
580,2807385,420030501002,15219,271194,Middle Hill
581,2802884,420031609001,15203,271217,Southside Flats
582,2803942,420035623003,15207,211463,Hazelwood
583,2802874,420031011002,15201,271227,Upper Lawrenceville
584,2803923,420030409001,15213,214069,Oakland
585,2804256,420030902003,15201,276248,Central Lawrenceville
586,2803901,420031405001,15221,271208,Point Breeze North
587,2803898,420031115003,15206,38290,East Liberty
588,2803899,420039809001,15212,271156,Brighton Heights
589,2802259,420030902001,15201,276248,Central Lawrenceville
590,2803892,420032615002,15214,271207,Perry South
591,2803909,420032620002,15212,343628,Spring Hill - City View
592,2803902,420031406003,15221,214645,Point Breeze
593,2803922,420033001003,15210,212283,Knoxville
594,2803903,420032901003,15210,208967,Carrick
595,2804304,420035627001,15233,271199,North Shore
596,2803918,420032708002,15212,271156,Brighton Heights
597,2803921,420032901002,15210,208967,Carrick
598,2802253,420032904005,15227,208967,Carrick
599,2803930,420032022001,15204,215587,Sheraden
600,2803936,420039806001,15233,271165,Chateau
601,2803938,420033001002,15210,212283,Knoxville
602,2804051,420030201003,15219,271161,Central Business District
603,2803960,420035620002,15213,274732,North Oakland
604,2802786,420031306002,15221,271172,East Hills
605,2803967,420032703002,15212,271156,Brighton Heights
606,2803972,420031406001,15208,214645,Point Breeze
607,2803982,,,,
