,crime_id,census_block_geoid,zipcode,region_id,region_name
51,2727792,420031916004,15216,208228,Beechview
52,2727793,420032509001,15212,343626,Fine View
53,2727851,420032609001,15214,271200,Northview Heights
54,2727853,420031917003,15226,208709,Brookline
55,2727854,420032615001,15214,271207,Perry South
56,2727855,420035619002,15206,274318,Lincoln-Lemington-Belmar
57,2727857,420031301001,15208,271185,Homewood North
58,2727858,420030703001,15232,54374,Shadyside
59,2727859,420035632003,15212,271169,East Allegheny
60,2727860,420031102002,15206,273999,Highland Park
61,2727862,420032715003,15212,343629,Marshall - Shadeland
62,2727863,420035631003,15220,275170,Ridgemont
63,2727864,420031304002,15208,271186,Homewood South
64,2727865,420031301001,15208,271185,Homewood North
65,2727866,420035619002,15206,274318,Lincoln-Lemington-Belmar
66,2727867,420032107001,15233,212921,Manchester
67,2727868,420035630001,15205,271176,Fairywood
68,2727869,420032614001,15214,271207,Perry South
69,2727871,420031115004,15206,38290,East Liberty
70,2727872,420031706002,15203,271218,Southside Slopes
71,2727873,420031011001,15201,271227,Upper Lawrenceville
72,2727874,420031113002,15206,273999,Highland Park
73,2727887,420035616004,15210,272790,Arlington
74,2727888,420035625003,15204,215587,Sheraden
75,2727890,420030703003,15232,54374,Shadyside
76,2727891,420032107001,15233,212921,Manchester
77,2727892,420032814002,15220,343634,Crafton Heights
78,2727895,420031608004,15210,271218,Southside Slopes
79,2727896,420030405001,15213,214069,Oakland
80,2727897,420030404001,15213,274732,North Oakland
81,2727898,420035625003,15204,215587,Sheraden
82,2727899,420033102004,15207,343636,Lincoln Place
83,2727901,420030709004,15213,54374,Shadyside
84,2727902,420031914001,15211,213615,Mount Washington
85,2727903,420035627002,15212,343638,Allegheny Center
86,2727904,420031306001,15221,271172,East Hills
87,2727906,420030103004,15219,276217,Bluff
88,2727907,420031408001,15217,271220,Squirrel Hill South
89,2727908,420031302001,15208,271185,Homewood North
90,2727909,420031915001,15226,213615,Mount Washington
91,2727910,420031918007,15226,208709,Brookline
92,2727911,420031115002,15206,38290,East Liberty
93,2727912,420032022001,15204,215587,Sheraden
94,2727913,420030201002,15222,271161,Central Business District
95,2727914,420031414001,15217,271220,Squirrel Hill South
96,2727915,420032206002,15212,271162,Central Northside
97,2727916,420030603002,15201,271192,Lower Lawrenceville
98,2727917,420030501002,15219,271194,Middle Hill
99,2727918,420032614001,15214,271207,Perry South
100,2727919,420031113003,15206,38290,East Liberty
101,2727920,420032614001,15214,271207,Perry South
102,2727921,420031702002,15203,271217,Southside Flats
103,2727922,420035630001,15205,271176,Fairywood
104,2727923,420030705003,15206,54374,Shadyside
105,2727924,420031917003,15216,208709,Brookline
106,2727926,420030703003,15232,54374,Shadyside
107,2727927,420031018002,15201,215971,Stanton Heights
108,2727928,420031203002,15206,274318,Lincoln-Lemington-Belmar
109,2727929,420031702002,15203,271217,Southside Flats
110,2727930,420031301001,15221,271185,Homewood North
111,2727931,420031404001,15208,214645,Point Breeze
112,2727935,420031918002,15226,208709,Brookline
113,2727937,420032901002,15210,208967,Carrick
114,2727939,420035626002,15220,210276,Elliott
115,2727943,420030201003,15222,271161,Central Business District
116,2727946,420031413001,15217,271220,Squirrel Hill South
117,2727947,420030708001,15206,54374,Shadyside
118,2727950,420030201006,15222,271161,Central Business District
119,2727952,420031304002,15208,271186,Homewood South
120,2727953,420032620002,15212,343628,Spring Hill - City View
121,2727956,420034810001,15210,212283,Knoxville
122,2727960,420039822001,15213,274732,North Oakland
123,2727961,420031414005,15217,271220,Squirrel Hill South
124,2727962,420031608003,15203,271218,Southside Slopes
125,2727963,420031408001,15217,271220,Squirrel Hill South
126,2727964,420030405002,15213,214069,Oakland
127,2727965,420032509002,15214,271207,Perry South
128,2727966,420031702001,15203,271217,Southside Flats
129,2727972,420032609001,15214,271200,Northview Heights
130,2727974,420035623002,15207,273829,Glen Hazel
131,2727976,420030902002,15201,276248,Central Lawrenceville
132,2727977,420032406001,15212,216452,Troy Hill
133,2727978,420032206002,15212,271162,Central Northside
134,2727979,420030509001,15219,271154,Bedford Dwellings
135,2727981,420030705001,15232,54374,Shadyside
136,2727982,420031917001,15226,208709,Brookline
137,2727983,420033204003,15210,214217,Overbrook
138,2727990,420032701002,15212,271156,Brighton Heights
139,2727991,420035630001,15205,271176,Fairywood
140,2727992,420030203001,15222,216117,Strip District
141,2727995,420031413003,15217,271220,Squirrel Hill South
142,2727996,420031803002,15210,272753,Allentown
143,2727997,420031702004,15203,271217,Southside Flats
144,2727999,420032704001,15212,343629,Marshall - Shadeland
145,2728002,420031115002,15206,38290,East Liberty
146,2728005,420031702004,15203,271217,Southside Flats
147,2728006,420031408001,15217,271220,Squirrel Hill South
148,2728011,420035616001,15210,272793,Arlington Heights
149,2728012,,,,
150,2728013,420035623005,15207,211463,Hazelwood
151,2728014,420039812001,15212,271199,North Shore
152,2728015,420035630004,15204,273221,Chartiers City
153,2728016,420031208002,15206,274272,Larimer
154,2728017,420032206001,15212,271162,Central Northside
155,2728018,420031014003,15206,213494,Morningside
156,2728020,420030201004,15219,273391,Crawford Roberts
157,2728021,420031203001,15206,274318,Lincoln-Lemington-Belmar
158,2728022,420034810001,15210,,
159,2728024,420032406001,15212,216452,Troy Hill
160,2728025,420031304001,15208,271186,Homewood South
161,2728026,420032406002,15212,216452,Troy Hill
162,2728027,420031306003,15221,271172,East Hills
163,2728028,420031516003,15207,211218,Greenfield
164,2728029,420031918005,15226,208709,Brookline
165,2728030,420031702003,15203,271217,Southside Flats
166,2728031,420031207002,15208,274272,Larimer
167,2728032,,,,
168,2728033,420031414004,15217,271220,Squirrel Hill South
169,2728034,420031306001,15221,271172,East Hills
170,2728035,420035626004,15220,210276,Elliott
171,2728036,420031803003,15210,272753,Allentown
172,2728038,420031916001,15216,208228,Beechview
173,2728040,420031702001,15203,271217,Southside Flats
174,2728041,420031301001,15208,271185,Homewood North
175,2728042,420030903001,15224,208472,Bloomfield
176,2728044,420030603001,15201,271192,Lower Lawrenceville
177,2728046,420030201006,15222,271161,Central Business District
178,2728047,420035625004,15204,215587,Sheraden
179,2728049,420032701001,15212,271156,Brighton Heights
180,2728051,420031403003,15217,271219,Squirrel Hill North
181,2728053,420035632003,15212,271169,East Allegheny
182,2728060,420035625003,15204,215587,Sheraden
183,2728070,420031609002,15203,271217,Southside Flats
184,2728072,420030703003,15232,54374,Shadyside
185,2728074,420032620003,15214,343628,Spring Hill - City View
186,2728092,420031917001,15226,208709,Brookline
187,2728095,420035631002,15205,343632,Westwood
188,2728096,420031302001,15208,271185,Homewood North
189,2728097,420030804002,15213,208472,Bloomfield
190,2728098,420031517003,15217,211218,Greenfield
191,2728101,420030402001,15213,271224,Terrace Village
192,2728105,420035623006,15207,211463,Hazelwood
193,2728106,420034810003,15210,212283,Knoxville
194,2728107,420031014003,15206,213494,Morningside
195,2728108,420030901002,15201,276248,Central Lawrenceville
196,2728109,420035630003,15204,343631,Wind Gap
197,2728110,420031018002,15201,215971,Stanton Heights
198,2728111,420030201003,15222,271161,Central Business District
199,2728113,420031011002,15201,271227,Upper Lawrenceville
200,2728114,420033207001,15234,214217,Overbrook
201,2728115,420031405002,15208,271208,Point Breeze North
202,2728116,420039812001,15212,271199,North Shore
203,2728117,420033102004,15120,343636,Lincoln Place
204,2728120,420034810003,15210,212283,Knoxville
205,2728121,420035626003,15220,210276,Elliott
206,2728122,420039812001,15212,271199,North Shore
207,2728123,420031408001,15217,271220,Squirrel Hill South
208,2728126,420031301001,15208,271185,Homewood North
209,2728131,420032902003,15210,208967,Carrick
210,2728132,420030305002,15219,273391,Crawford Roberts
211,2728133,420031303003,15208,271186,Homewood South
212,2728135,420035632003,15212,271169,East Allegheny
213,2728136,420030409001,15213,214069,Oakland
214,2728137,420032715001,15212,343629,Marshall - Shadeland
215,2728138,420030804002,15213,208472,Bloomfield
216,2728139,420032715003,15212,343629,Marshall - Shadeland
217,2728140,420030305002,15219,273391,Crawford Roberts
218,2728141,420035631002,15205,343632,Westwood
219,2728142,420030201006,15222,271161,Central Business District
220,2728143,420031017002,15224,273806,Garfield
221,2728144,420030201003,15222,271161,Central Business District
222,2728145,420030603001,15201,271192,Lower Lawrenceville
223,2728148,420030709001,15206,38290,East Liberty
224,2728149,420039807001,15219,271216,South Shore
225,2728150,420030201005,15219,271161,Central Business District
226,2728151,420031303001,15208,271186,Homewood South
227,2728152,420032206002,15212,271162,Central Northside
228,2728153,420030605001,15219,271209,Polish Hill
229,2728154,420030605002,15219,271209,Polish Hill
230,2728155,420030201005,15219,271161,Central Business District
231,2728156,420031115004,15206,38290,East Liberty
232,2728158,420030103004,15219,276217,Bluff
233,2728160,420031303001,15208,271186,Homewood South
234,2728161,420032107001,15233,212921,Manchester
235,2728162,420030603002,15201,271192,Lower Lawrenceville
236,2728163,420032406001,15212,216452,Troy Hill
237,2728164,420030201003,15222,271161,Central Business District
238,2728165,420030402001,15213,271231,West Oakland
239,2728166,420032704001,15212,343629,Marshall - Shadeland
240,2728167,420030802001,15224,208472,Bloomfield
241,2728168,,,,
242,2728171,,,,
243,2728172,420035632002,15212,271169,East Allegheny
244,2728173,420031702003,15203,271217,Southside Flats
245,2728175,420031702002,15203,271217,Southside Flats
246,2728176,420035616001,15210,272793,Arlington Heights
247,2728181,420031115001,15206,38290,East Liberty
248,2728182,420035632002,15212,271169,East Allegheny
249,2728183,420030201001,15222,271161,Central Business District
250,2728187,420035619002,15206,274318,Lincoln-Lemington-Belmar
251,2728189,420031302001,15208,271185,Homewood North
252,2728192,420035632003,15212,271169,East Allegheny
253,2728194,420031918001,15226,208709,Brookline
254,2728195,420035625003,15204,215587,Sheraden
255,2728197,420035625003,15204,215587,Sheraden
256,2728198,,,,
257,2728199,420031406002,15221,214645,Point Breeze
258,2728201,420035619002,15206,274318,Lincoln-Lemington-Belmar
259,2728202,420033001004,15210,212283,Knoxville
260,2728203,420030203001,15222,216117,Strip District
261,2728205,420031517001,15217,271220,Squirrel Hill South
262,2728206,,,,
263,2728207,420031918001,15226,208709,Brookline
264,2728208,420031609002,15203,271217,Southside Flats
265,2728209,420030708001,15206,54374,Shadyside
266,2728210,420032814002,15220,343634,Crafton Heights
267,2728211,420030709003,15213,54374,Shadyside
268,2728213,420032206001,15212,271162,Central Northside
269,2728214,420030203001,15201,216117,Strip District
270,2728215,420032206002,15212,271162,Central Northside
271,2728216,420032602003,15214,271206,Perry North
272,2728217,420031404003,15206,214645,Point Breeze
273,2728218,420031916003,15216,208228,Beechview
274,2728220,420030806001,15224,208472,Bloomfield
275,2728222,420030201005,15219,271161,Central Business District
276,2728225,,,,
277,2728226,420032715003,15212,343629,Marshall - Shadeland
278,2728227,420032904003,15227,208967,Carrick
279,2728228,420032620002,15212,343628,Spring Hill - City View
280,2728229,420031302001,15208,271185,Homewood North
281,2728230,420030201003,15222,271161,Central Business District
282,2728231,420031406003,15221,214645,Point Breeze
283,2728232,420031207002,15208,274272,Larimer
284,2728233,420032507001,15212,343625,California-Kirkbride
285,2728234,420031408002,15217,271220,Squirrel Hill South
286,2728236,420032902003,15210,208967,Carrick
287,2728238,420031803002,15210,272753,Allentown
288,2728239,420035630001,15205,271176,Fairywood
289,2728240,420035632002,15212,271169,East Allegheny
290,2728241,,,,
291,2728242,420031115003,15206,38290,East Liberty
292,2728243,420030709004,15213,54374,Shadyside
293,2728244,420030807002,15232,271179,Friendship
294,2728245,420031608002,15203,271218,Southside Slopes
295,2728246,420032902001,15210,208967,Carrick
296,2728247,420035628001,15106,343630,East Carnegie
297,2728248,420031005002,15201,215971,Stanton Heights
298,2728249,420035231004,15235,,
299,2728251,420031702004,15203,271217,Southside Flats
300,2728254,420031414004,15217,271220,Squirrel Hill South
301,2728255,420030402001,15213,271224,Terrace Village
302,2728261,420031115004,15206,38290,East Liberty
303,2728262,420031911001,15211,210000,Duquesne Heights
304,2728264,420035623006,15207,211463,Hazelwood
305,2728265,420031018001,15201,215971,Stanton Heights
306,2728266,420032607002,15214,271206,Perry North
307,2728267,420032509001,15212,343626,Fine View
308,2728268,420031302002,15208,271185,Homewood North
309,2728269,,,,
310,2728272,420031208002,15206,274272,Larimer
311,2728273,420032902004,15210,208967,Carrick
312,2728279,420032107001,15233,212921,Manchester
313,2728282,420032107001,15233,212921,Manchester
314,2728284,420032814001,15204,343634,Crafton Heights
315,2728285,420032715002,15212,343629,Marshall - Shadeland
316,2728286,420030510002,15219,271224,Terrace Village
317,2728289,420031203002,15206,274318,Lincoln-Lemington-Belmar
318,2728290,420030203001,15222,216117,Strip District
319,2728291,420033207001,15210,214217,Overbrook
320,2728295,420031414005,15217,271220,Squirrel Hill South
321,2728296,420032904003,15227,208967,Carrick
322,2728297,420030201005,15219,271161,Central Business District
323,2728299,420030103003,15219,276217,Bluff
324,2728302,420032814002,15205,343634,Crafton Heights
325,2728303,420032708001,15212,271156,Brighton Heights
326,2728304,420032715002,15212,343629,Marshall - Shadeland
327,2728305,420031207001,15208,271187,Homewood West
328,2728306,420034810001,15210,,
329,2728307,420031115002,15206,38290,East Liberty
330,2728309,420035629003,15207,211463,Hazelwood
331,2728310,420030705003,15206,54374,Shadyside
332,2728311,420031406002,15208,214645,Point Breeze
333,2728312,420032107001,15233,212921,Manchester
334,2728314,420032708003,15212,271156,Brighton Heights
335,2728316,420031517005,15217,211218,Greenfield
336,2728317,420031914001,15211,213615,Mount Washington
337,2728318,420032904005,15227,208967,Carrick
338,2728319,420030409003,15213,214069,Oakland
339,2728320,420039800001,15238,,
340,2728324,420032902005,15210,208967,Carrick
341,2728325,420035626003,15220,210276,Elliott
342,2728326,420030103002,15219,276217,Bluff
343,2728327,420035632003,15212,271169,East Allegheny
344,2728328,420031115004,15206,38290,East Liberty
345,2728329,420032904003,15227,208967,Carrick
346,2728330,420032609001,15214,271200,Northview Heights
347,2728332,420032904001,15210,208967,Carrick
348,2728335,420031304002,15208,271186,Homewood South
349,2728336,420033001006,15210,212283,Knoxville
350,2728337,420032904004,15210,208967,Carrick
351,2728338,420030809002,15224,208472,Bloomfield
352,2728340,420031115003,15206,38290,East Liberty
353,2728342,420031517001,15217,211218,Greenfield
354,2728344,420031403004,15217,271219,Squirrel Hill North
355,2728345,420030804001,15224,208472,Bloomfield
356,2728346,420030103003,15219,276217,Bluff
357,2728347,420031005001,15201,215971,Stanton Heights
358,2728348,420031114001,15206,273806,Garfield
359,2728349,420031405003,15208,271208,Point Breeze North
360,2728350,420035616004,15210,272790,Arlington
361,2728351,420035616003,15210,272790,Arlington
362,2728352,420035632002,15212,271169,East Allegheny
363,2728353,420031115002,15206,38290,East Liberty
364,2728354,420031608003,15203,271218,Southside Slopes
365,2728356,420031807002,15211,213615,Mount Washington
366,2728358,420031303001,15208,271186,Homewood South
367,2728361,420030201005,15219,271161,Central Business District
368,2728362,420030201001,15222,271161,Central Business District
369,2728363,420031608003,15203,271218,Southside Slopes
370,2728365,420031403003,15217,271219,Squirrel Hill North
371,2728368,420032620003,15214,343628,Spring Hill - City View
372,2728369,420035616003,15210,272790,Arlington
373,2728371,420031916004,15216,208228,Beechview
374,2728373,420035624005,15211,208285,Beltzhoover
375,2728389,,,,
376,2728391,420030903001,15224,208472,Bloomfield
377,2728392,420030709001,15232,54374,Shadyside
378,2728393,420031203001,15206,274318,Lincoln-Lemington-Belmar
379,2728394,420031113001,15206,38290,East Liberty
380,2728395,420031916004,15216,208228,Beechview
381,2728396,420030305001,15219,273391,Crawford Roberts
382,2728397,420032107001,15233,212921,Manchester
383,2728398,420035630004,15204,215587,Sheraden
384,2728399,420030409001,15213,214069,Oakland
385,2728400,420032206002,15212,271162,Central Northside
386,2728401,420031302002,15208,271185,Homewood North
387,2728402,420031017002,15224,273806,Garfield
388,2728406,420032609001,15214,271200,Northview Heights
389,2728409,420032023003,15216,208110,Banksville
390,2728410,420031914002,15211,213615,Mount Washington
391,2728411,420033204001,15227,214217,Overbrook
392,2728412,420035623001,15207,211463,Hazelwood
393,2728414,420032615002,15214,271207,Perry South
394,2728415,420031706001,15203,271218,Southside Slopes
395,2728417,420032701001,15212,271156,Brighton Heights
396,2728418,420031011001,15201,271227,Upper Lawrenceville
397,2728419,420039805001,15217,271220,Squirrel Hill South
398,2728420,,,,
399,2728421,420035627002,15212,343638,Allegheny Center
400,2728422,420030802002,15224,208472,Bloomfield
401,2728423,420031115004,15206,38290,East Liberty
402,2728424,420031915001,15210,208285,Beltzhoover
403,2728425,420031011003,15201,271227,Upper Lawrenceville
404,2728426,420035631001,15205,343632,Westwood
405,2728427,420031608002,15203,271218,Southside Slopes
406,2728428,420030510002,15213,271224,Terrace Village
407,2728431,,,,
408,2728432,420031702002,15203,271217,Southside Flats
409,2728434,420031918001,15226,208709,Brookline
410,2728435,420035632002,15212,271169,East Allegheny
411,2728437,,,,
412,2728439,420030809002,15206,208472,Bloomfield
413,2728443,420032715001,15212,343629,Marshall - Shadeland
414,2728444,420032901001,15210,208967,Carrick
415,2728446,420031208002,15206,274272,Larimer
416,2728449,420031303001,15208,271186,Homewood South
417,2728450,420031115001,15206,38290,East Liberty
418,2728451,420030402001,15213,271231,West Oakland
419,2728454,420031304003,15208,271186,Homewood South
420,2728455,,,,
421,2728456,420032901001,15210,208967,Carrick
422,2728457,420031911002,15211,210000,Duquesne Heights
423,2728458,420031408002,15217,271220,Squirrel Hill South
424,2728459,420031018002,15201,215971,Stanton Heights
425,2728460,420039812001,15212,271199,North Shore
426,2728461,420031304001,15208,271186,Homewood South
427,2728462,420032901001,15210,208967,Carrick
428,2728463,,,,
429,2728464,420031113001,15206,38290,East Liberty
430,2728466,420035623006,15207,211463,Hazelwood
431,2728471,420032206002,15212,271162,Central Northside
432,2728472,420030603001,15224,271192,Lower Lawrenceville
433,2728473,420035625004,15204,215587,Sheraden
434,2728474,420031702002,15203,271217,Southside Flats
435,2728475,420032708001,15212,271156,Brighton Heights
436,2728500,420032022001,15204,215587,Sheraden
437,2728502,,,,
438,2728503,420035629003,15207,211463,Hazelwood
439,2728504,420032904005,15227,208967,Carrick
440,2728505,420031807002,15211,213615,Mount Washington
441,2728506,420032815002,15205,343634,Crafton Heights
442,2728507,420031303002,15208,271186,Homewood South
443,2728513,420031609001,15203,271217,Southside Flats
444,2728517,420031408002,15217,271220,Squirrel Hill South
445,2728518,420035632002,15212,271169,East Allegheny
446,2728519,420033001005,15210,212283,Knoxville
447,2728520,420030603002,15201,271192,Lower Lawrenceville
448,2728522,420035624002,15210,208285,Beltzhoover
449,2728523,420039812001,15212,271199,North Shore
450,2728524,420035630004,15204,273221,Chartiers City
451,2728525,420039812001,15212,271199,North Shore
452,2728531,420035627002,15212,343638,Allegheny Center
453,2728532,420031203001,15206,274318,Lincoln-Lemington-Belmar
454,2728534,420031918003,15226,208709,Brookline
455,2728535,420035630004,15204,273221,Chartiers City
456,2728537,420031301001,15208,271185,Homewood North
457,2728538,420031005001,15224,215971,Stanton Heights
458,2728542,420031113003,15206,38290,East Liberty
459,2728543,420032715001,15212,343629,Marshall - Shadeland
460,2728545,420030902003,15201,276248,Central Lawrenceville
461,2728547,420031301003,15208,271185,Homewood North
462,2728548,420035626002,15220,210276,Elliott
463,2728549,420035632001,15212,271199,North Shore
464,2728550,420032503001,15212,343625,California-Kirkbride
465,2728551,420035626001,15220,216959,West End
466,2728552,420030409001,15213,214069,Oakland
467,2728553,420031702001,15203,271217,Southside Flats
468,2728554,420031302001,15208,271185,Homewood North
469,2728555,420030708001,15206,54374,Shadyside
470,2728557,420030405001,15213,214069,Oakland
471,2728558,420032703001,15212,271156,Brighton Heights
472,2728559,420030603002,15201,271192,Lower Lawrenceville
473,2728560,420030703001,15232,54374,Shadyside
474,2728561,420030305001,15219,273391,Crawford Roberts
475,2728563,420031702002,15203,271217,Southside Flats
476,2728564,420031702004,15203,271217,Southside Flats
477,2728566,420034643004,15205,,
478,2728567,420032715001,15212,343629,Marshall - Shadeland
479,2728568,420030804002,15213,208472,Bloomfield
480,2728569,420035632002,15212,271169,East Allegheny
481,2728571,420031702002,15203,271217,Southside Flats
482,2728572,420030103004,15219,276217,Bluff
483,2728574,420030201003,15222,271161,Central Business District
484,2728576,420035632001,15212,271199,North Shore
485,2728577,420030903001,15224,208472,Bloomfield
486,2728578,420035632001,15212,271199,North Shore
487,2728579,420030305002,15219,273391,Crawford Roberts
488,2728582,420035632001,15212,271199,North Shore
489,2728584,420035632001,15212,271199,North Shore
490,2728585,420035628002,15205,343633,Oakwood
491,2728587,420035623002,15207,273829,Glen Hazel
492,2728588,420032609001,15214,271200,Northview Heights
493,2728589,420032715001,15212,343629,Marshall - Shadeland
494,2728590,420030402002,15213,271231,West Oakland
495,2728591,420030703002,15232,54374,Shadyside
496,2728592,420031702003,15203,271217,Southside Flats
497,2728593,420031916005,15216,208228,Beechview
498,2728594,420033001001,15210,212283,Knoxville
499,2728596,420030807002,15232,271179,Friendship
500,2728597,420035623002,15207,273829,Glen Hazel
501,2728598,420031918002,15226,208709,Brookline
502,2728599,,,,
503,2728601,420035625002,15204,215587,Sheraden
504,2728603,420030501001,15219,271194,Middle Hill
505,2728604,420035624005,15210,208285,Beltzhoover
506,2728605,420034810002,15210,,
507,2728606,420031204002,15206,274272,Larimer
508,2728607,420032904002,15210,208967,Carrick
509,2728609,420031408001,15217,271220,Squirrel Hill South
510,2728610,420031207002,15208,271187,Homewood West
511,2728611,420031414004,15217,271220,Squirrel Hill South
512,2728612,420031306001,15221,271172,East Hills
513,2728613,420030501002,15219,271194,Middle Hill
514,2728614,420032904002,15210,208967,Carrick
515,2728615,420030510001,15213,271231,West Oakland
516,2728616,420032715003,15212,343629,Marshall - Shadeland
517,2728620,420035625004,15204,215587,Sheraden
518,2728622,420032412002,15212,343624,Spring Garden
519,2728623,420031702004,15203,271217,Southside Flats
520,2728625,420031702004,15203,271217,Southside Flats
521,2728626,420031702004,15203,271217,Southside Flats
522,2728627,420032703001,15212,271156,Brighton Heights
523,2728628,420031208002,15206,274272,Larimer
524,2728629,420032715003,15212,343629,Marshall - Shadeland
525,2728630,420030305001,15219,273391,Crawford Roberts
526,2728631,420031115004,15206,38290,East Liberty
527,2728632,420035616002,15210,272790,Arlington
528,2728633,420031306002,15235,271172,East Hills
529,2728635,420035623006,15207,211463,Hazelwood
530,2728636,420031516002,15207,211218,Greenfield
531,2728637,420030510001,15213,271224,Terrace Village
532,2728638,420030405001,15213,214069,Oakland
533,2728639,420031807003,15211,213615,Mount Washington
534,2728642,420035626003,15220,210276,Elliott
535,2728644,420035619002,15206,274318,Lincoln-Lemington-Belmar
536,2728645,420031608004,15203,271218,Southside Slopes
537,2728646,420031401001,15217,271219,Squirrel Hill North
538,2728648,420031918001,15226,208709,Brookline
539,2728649,420039800001,15238,,
540,2728650,420032602001,15214,271206,Perry North
541,2728651,420031017002,15224,273806,Garfield
542,2728652,420030510001,15213,271224,Terrace Village
543,2728653,420031115002,15206,38290,East Liberty
544,2728654,420035625003,15204,215587,Sheraden
545,2728656,420031115003,15206,38290,East Liberty
546,2728657,420035619002,15206,274318,Lincoln-Lemington-Belmar
547,2728658,420031914002,15211,213615,Mount Washington
548,2728659,420031608004,15210,271218,Southside Slopes
549,2728660,420032614004,15214,271207,Perry South
550,2728663,420032406002,15212,216452,Troy Hill
551,2728668,420031405002,15208,271208,Point Breeze North
552,2728669,420035632002,15212,271169,East Allegheny
553,2728670,420035629003,15207,211463,Hazelwood
554,2728671,420031303003,15208,271186,Homewood South
555,2728672,420030405001,15213,214069,Oakland
556,2728673,420031207001,15208,271187,Homewood West
557,2728674,420031516002,15207,211218,Greenfield
558,2728675,420031005002,15201,215971,Stanton Heights
559,2728677,420032708002,15212,271156,Brighton Heights
560,2728678,420032503001,15212,271162,Central Northside
561,2728679,420031115003,15206,38290,East Liberty
562,2728680,420033001006,15210,212283,Knoxville
563,2728681,420035626003,15220,210276,Elliott
564,2728688,420031115002,15206,38290,East Liberty
565,2728689,420030201003,15222,271161,Central Business District
566,2728690,420030409001,15213,214069,Oakland
567,2728692,420032715003,15212,343629,Marshall - Shadeland
568,2728693,,,,
569,2728694,420032703001,15212,271156,Brighton Heights
570,2728696,420031301003,15208,271185,Homewood North
571,2728699,420035623006,15207,211463,Hazelwood
572,2728700,420032902004,15210,208967,Carrick
573,2728704,420031702003,15203,271218,Southside Slopes
574,2728706,420031413001,15217,271220,Squirrel Hill South
575,2728707,420035625001,15204,210276,Elliott
576,2728708,420031702003,15203,271217,Southside Flats
577,2728711,420031706001,15203,271218,Southside Slopes
578,2728712,420035632003,15212,271169,East Allegheny
579,2728715,420031702004,15203,271217,Southside Flats
580,2728716,420032904002,15227,208967,Carrick
581,2728717,420035632002,15212,271169,East Allegheny
582,2728718,420031302002,15208,271185,Homewood North
583,2728719,420031301002,15208,271185,Homewood North
584,2728720,420039806001,15233,271165,Chateau
585,2728722,420030201001,15219,271161,Central Business District
586,2728723,420031414005,15217,271220,Squirrel Hill South
587,2728724,420030305001,15219,273391,Crawford Roberts
588,2728725,420030405002,15213,214069,Oakland
589,2728726,420030708001,15206,54374,Shadyside
590,2728728,420039800001,15238,,
591,2728730,420031413001,15217,271220,Squirrel Hill South
592,2728732,420039812001,15212,271199,North Shore
593,2728733,420031702002,15203,271217,Southside Flats
594,2728735,420035631003,15220,275170,Ridgemont
595,2728737,420030402001,15213,271231,West Oakland
596,2728738,420030201005,15219,271161,Central Business District
